unique_id,plate,sheet,well,RFU,population,treatment,incubator,location,time
14_A1,14,Sheet1,A1,734,26,S1,NA,NA,7.982314814814814
16_A1,16,Sheet1,A1,11,14,S2,NA,NA,4.398148148148148e-4
16_A1,16,Sheet1,A1,24,14,S2,NA,NA,0.9931597222222223
16_A1,16,Sheet1,A1,132,14,S2,NA,NA,1.9941666666666666
16_A1,16,Sheet1,A1,371,14,S2,NA,NA,3.0265625000000003
16_A1,16,Sheet1,A1,612,14,S2,NA,NA,4.067847222222222
16_A1,16,Sheet1,A1,710,14,S2,NA,NA,5.075520833333333
16_A1,16,Sheet1,A1,805,14,S2,NA,NA,6.035486111111111
16_A1,16,Sheet1,A1,942,14,S2,NA,NA,6.996805555555556
16_A1,16,Sheet1,A1,1047,14,S2,NA,NA,7.982604166666667
17_A1,17,Sheet1,A1,29,17,S2,NA,NA,4.629629629629629e-4
17_A1,17,Sheet1,A1,162,17,S2,NA,NA,0.988275462962963
17_A1,17,Sheet1,A1,326,17,S2,NA,NA,1.9891666666666667
17_A1,17,Sheet1,A1,599,17,S2,NA,NA,3.0215972222222223
17_A1,17,Sheet1,A1,786,17,S2,NA,NA,4.0628472222222225
17_A1,17,Sheet1,A1,862,17,S2,NA,NA,5.070520833333333
17_A1,17,Sheet1,A1,838,17,S2,NA,NA,6.030543981481482
17_A1,17,Sheet1,A1,950,17,S2,NA,NA,6.991886574074074
17_A1,17,Sheet1,A1,949,17,S2,NA,NA,7.977673611111111
18_A1,18,Sheet1,A1,4,3,S2,NA,NA,4.513888888888889e-4
18_A1,18,Sheet1,A1,13,3,S2,NA,NA,0.9881712962962963
18_A1,18,Sheet1,A1,51,3,S2,NA,NA,1.9890393518518519
18_A1,18,Sheet1,A1,240,3,S2,NA,NA,3.0214814814814814
18_A1,18,Sheet1,A1,730,3,S2,NA,NA,4.062743055555555
18_A1,18,Sheet1,A1,913,3,S2,NA,NA,5.070462962962963
18_A1,18,Sheet1,A1,901,3,S2,NA,NA,6.0304976851851855
18_A1,18,Sheet1,A1,949,3,S2,NA,NA,6.991747685185185
18_A1,18,Sheet1,A1,790,3,S2,NA,NA,7.977534722222223
19_A1,19,Sheet1,A1,13,18,S2,NA,NA,4.513888888888889e-4
19_A1,19,Sheet1,A1,51,18,S2,NA,NA,0.9856134259259259
19_A1,19,Sheet1,A1,199,18,S2,NA,NA,1.986400462962963
19_A1,19,Sheet1,A1,503,18,S2,NA,NA,3.018912037037037
19_A1,19,Sheet1,A1,832,18,S2,NA,NA,4.0600810185185185
19_A1,19,Sheet1,A1,1065,18,S2,NA,NA,5.067777777777778
19_A1,19,Sheet1,A1,1135,18,S2,NA,NA,6.028518518518518
19_A1,19,Sheet1,A1,1449,18,S2,NA,NA,6.989097222222223
19_A1,19,Sheet1,A1,1644,18,S2,NA,NA,7.974884259259259
20_A1,20,Sheet1,A1,4,19,S2,NA,NA,4.513888888888889e-4
20_A1,20,Sheet1,A1,9,19,S2,NA,NA,0.9851736111111111
20_A1,20,Sheet1,A1,28,19,S2,NA,NA,1.9859143518518518
20_A1,20,Sheet1,A1,136,19,S2,NA,NA,3.0184374999999997
20_A1,20,Sheet1,A1,260,19,S2,NA,NA,4.059560185185185
20_A1,20,Sheet1,A1,318,19,S2,NA,NA,5.067569444444445
20_A1,20,Sheet1,A1,356,19,S2,NA,NA,6.028032407407408
20_A1,20,Sheet1,A1,419,19,S2,NA,NA,6.988599537037037
20_A1,20,Sheet1,A1,399,19,S2,NA,NA,7.974479166666666
21_A1,21,Sheet1,A1,6,26,S2,NA,NA,4.513888888888889e-4
21_A1,21,Sheet1,A1,12,26,S2,NA,NA,0.9849768518518518
21_A1,21,Sheet1,A1,62,26,S2,NA,NA,1.9858333333333331
21_A1,21,Sheet1,A1,230,26,S2,NA,NA,3.0186805555555556
21_A1,21,Sheet1,A1,377,26,S2,NA,NA,4.059421296296296
21_A1,21,Sheet1,A1,468,26,S2,NA,NA,5.067395833333333
21_A1,21,Sheet1,A1,500,26,S2,NA,NA,6.027858796296297
21_A1,21,Sheet1,A1,628,26,S2,NA,NA,6.98863425925926
21_A1,21,Sheet1,A1,661,26,S2,NA,NA,7.974490740740741
23_A1,23,Sheet1,A1,19,14,S3,NA,NA,4.513888888888889e-4
23_A1,23,Sheet1,A1,39,14,S3,NA,NA,1.001400462962963
23_A1,23,Sheet1,A1,126,14,S3,NA,NA,2.041111111111111
23_A1,23,Sheet1,A1,448,14,S3,NA,NA,3.0747569444444447
23_A1,23,Sheet1,A1,721,14,S3,NA,NA,4.083715277777778
23_A1,23,Sheet1,A1,794,14,S3,NA,NA,5.043206018518519
23_A1,23,Sheet1,A1,964,14,S3,NA,NA,6.004189814814815
23_A1,23,Sheet1,A1,1062,14,S3,NA,NA,6.990115740740741
24_A1,24,Sheet1,A1,23,17,S3,NA,NA,4.513888888888889e-4
24_A1,24,Sheet1,A1,75,17,S3,NA,NA,1.0013888888888889
24_A1,24,Sheet1,A1,287,17,S3,NA,NA,2.041076388888889
24_A1,24,Sheet1,A1,578,17,S3,NA,NA,3.0747569444444447
24_A1,24,Sheet1,A1,742,17,S3,NA,NA,4.083831018518518
24_A1,24,Sheet1,A1,803,17,S3,NA,NA,5.043217592592593
24_A1,24,Sheet1,A1,795,17,S3,NA,NA,6.004305555555555
24_A1,24,Sheet1,A1,756,17,S3,NA,NA,6.990243055555556
25_A1,25,Sheet1,A1,5,3,S3,NA,NA,4.513888888888889e-4
25_A1,25,Sheet1,A1,8,3,S3,NA,NA,1.0013541666666665
25_A1,25,Sheet1,A1,15,3,S3,NA,NA,2.041273148148148
25_A1,25,Sheet1,A1,38,3,S3,NA,NA,3.074710648148148
25_A1,25,Sheet1,A1,50,3,S3,NA,NA,4.083807870370371
25_A1,25,Sheet1,A1,124,3,S3,NA,NA,5.043240740740741
25_A1,25,Sheet1,A1,158,3,S3,NA,NA,6.004247685185185
25_A1,25,Sheet1,A1,279,3,S3,NA,NA,6.991793981481481
26_A1,26,Sheet1,A1,22,18,S3,NA,NA,4.513888888888889e-4
26_A1,26,Sheet1,A1,55,18,S3,NA,NA,1.0013194444444444
26_A1,26,Sheet1,A1,156,18,S3,NA,NA,2.041238425925926
26_A1,26,Sheet1,A1,474,18,S3,NA,NA,3.0745833333333334
26_A1,26,Sheet1,A1,837,18,S3,NA,NA,4.0836805555555555
26_A1,26,Sheet1,A1,1075,18,S3,NA,NA,5.043287037037037
26_A1,26,Sheet1,A1,1289,18,S3,NA,NA,6.004108796296296
26_A1,26,Sheet1,A1,1161,18,S3,NA,NA,6.9916782407407405
27_A1,27,Sheet1,A1,2,19,S3,NA,NA,4.398148148148148e-4
27_A1,27,Sheet1,A1,3,19,S3,NA,NA,1.0012847222222223
27_A1,27,Sheet1,A1,2,19,S3,NA,NA,2.0411342592592594
27_A1,27,Sheet1,A1,14,19,S3,NA,NA,3.074444444444444
27_A1,27,Sheet1,A1,18,19,S3,NA,NA,4.083564814814815
27_A1,27,Sheet1,A1,36,19,S3,NA,NA,5.0431944444444445
27_A1,27,Sheet1,A1,42,19,S3,NA,NA,6.004004629629629
27_A1,27,Sheet1,A1,83,19,S3,NA,NA,6.991585648148148
28_A1,28,Sheet1,A1,5,26,S3,NA,NA,4.513888888888889e-4
28_A1,28,Sheet1,A1,6,26,S3,NA,NA,1.0012962962962964
28_A1,28,Sheet1,A1,11,26,S3,NA,NA,2.0411689814814813
28_A1,28,Sheet1,A1,31,26,S3,NA,NA,3.074375
28_A1,28,Sheet1,A1,85,26,S3,NA,NA,4.083611111111111
28_A1,28,Sheet1,A1,206,26,S3,NA,NA,5.043136574074074
28_A1,28,Sheet1,A1,453,26,S3,NA,NA,6.003923611111111
28_A1,28,Sheet1,A1,632,26,S3,NA,NA,6.991608796296297
30_A1,30,Sheet1,A1,7,14,S4,NA,NA,4.513888888888889e-4
30_A1,30,Sheet1,A1,13,14,S4,NA,NA,1.006585648148148
30_A1,30,Sheet1,A1,79,14,S4,NA,NA,2.0413194444444445
30_A1,30,Sheet1,A1,212,14,S4,NA,NA,3.0819675925925925
30_A1,30,Sheet1,A1,402,14,S4,NA,NA,4.093032407407407
30_A1,30,Sheet1,A1,610,14,S4,NA,NA,5.05287037037037
30_A1,30,Sheet1,A1,740,14,S4,NA,NA,6.011898148148148
30_A1,30,Sheet1,A1,777,14,S4,NA,NA,6.999560185185185
31_A1,31,Sheet1,A1,36,17,S4,NA,NA,4.513888888888889e-4
31_A1,31,Sheet1,A1,52,17,S4,NA,NA,1.0065972222222224
31_A1,31,Sheet1,A1,78,17,S4,NA,NA,2.0413194444444445
31_A1,31,Sheet1,A1,86,17,S4,NA,NA,3.0819097222222225
31_A1,31,Sheet1,A1,98,17,S4,NA,NA,4.093043981481482
31_A1,31,Sheet1,A1,126,17,S4,NA,NA,5.05287037037037
31_A1,31,Sheet1,A1,151,17,S4,NA,NA,6.011840277777778
31_A1,31,Sheet1,A1,180,17,S4,NA,NA,6.999548611111112
32_A1,32,Sheet1,A1,6,3,S4,NA,NA,4.513888888888889e-4
32_A1,32,Sheet1,A1,5,3,S4,NA,NA,1.006585648148148
32_A1,32,Sheet1,A1,5,3,S4,NA,NA,2.0412962962962964
32_A1,32,Sheet1,A1,6,3,S4,NA,NA,3.0818287037037035
32_A1,32,Sheet1,A1,6,3,S4,NA,NA,4.092951388888889
32_A1,32,Sheet1,A1,8,3,S4,NA,NA,5.052777777777778
32_A1,32,Sheet1,A1,6,3,S4,NA,NA,6.011782407407407
32_A1,32,Sheet1,A1,7,3,S4,NA,NA,6.999502314814815
33_A1,33,Sheet1,A1,12,18,S4,NA,NA,4.513888888888889e-4
33_A1,33,Sheet1,A1,28,18,S4,NA,NA,1.0066435185185185
33_A1,33,Sheet1,A1,103,18,S4,NA,NA,2.0414930555555553
33_A1,33,Sheet1,A1,414,18,S4,NA,NA,3.0817939814814816
33_A1,33,Sheet1,A1,781,18,S4,NA,NA,4.09355324074074
33_A1,33,Sheet1,A1,1019,18,S4,NA,NA,5.0528125
33_A1,33,Sheet1,A1,1197,18,S4,NA,NA,6.01175925925926
33_A1,33,Sheet1,A1,1229,18,S4,NA,NA,6.9994907407407405
34_A1,34,Sheet1,A1,4,19,S4,NA,NA,4.513888888888889e-4
34_A1,34,Sheet1,A1,5,19,S4,NA,NA,1.0065625
34_A1,34,Sheet1,A1,6,19,S4,NA,NA,2.041354166666667
34_A1,34,Sheet1,A1,7,19,S4,NA,NA,3.081631944444444
34_A1,34,Sheet1,A1,9,19,S4,NA,NA,4.09369212962963
34_A1,34,Sheet1,A1,9,19,S4,NA,NA,5.052708333333333
34_A1,34,Sheet1,A1,8,19,S4,NA,NA,6.011631944444445
34_A1,34,Sheet1,A1,10,19,S4,NA,NA,6.999456018518519
35_A1,35,Sheet1,A1,9,26,S4,NA,NA,4.513888888888889e-4
35_A1,35,Sheet1,A1,10,26,S4,NA,NA,1.006724537037037
35_A1,35,Sheet1,A1,19,26,S4,NA,NA,2.0413194444444445
35_A1,35,Sheet1,A1,18,26,S4,NA,NA,3.081597222222222
35_A1,35,Sheet1,A1,22,26,S4,NA,NA,4.093668981481481
35_A1,35,Sheet1,A1,24,26,S4,NA,NA,5.052708333333333
35_A1,35,Sheet1,A1,29,26,S4,NA,NA,6.011805555555555
35_A1,35,Sheet1,A1,29,26,S4,NA,NA,6.999479166666667
37_A1,37,Sheet1,A1,8,14,S5,NA,NA,4.513888888888889e-4
37_A1,37,Sheet1,A1,13,14,S5,NA,NA,1.0002430555555555
37_A1,37,Sheet1,A1,35,14,S5,NA,NA,2.0346759259259257
37_A1,37,Sheet1,A1,110,14,S5,NA,NA,3.074895833333333
37_A1,37,Sheet1,A1,221,14,S5,NA,NA,4.086921296296296
37_A1,37,Sheet1,A1,338,14,S5,NA,NA,5.046006944444445
37_A1,37,Sheet1,A1,440,14,S5,NA,NA,6.005451388888889
37_A1,37,Sheet1,A1,600,14,S5,NA,NA,6.992824074074075
38_A1,38,Sheet1,A1,34,17,S5,NA,NA,4.513888888888889e-4
38_A1,38,Sheet1,A1,48,17,S5,NA,NA,1.0001851851851853
38_A1,38,Sheet1,A1,57,17,S5,NA,NA,2.0346296296296296
38_A1,38,Sheet1,A1,48,17,S5,NA,NA,3.074849537037037
38_A1,38,Sheet1,A1,45,17,S5,NA,NA,4.08681712962963
38_A1,38,Sheet1,A1,44,17,S5,NA,NA,5.045891203703704
38_A1,38,Sheet1,A1,43,17,S5,NA,NA,6.005393518518518
38_A1,38,Sheet1,A1,44,17,S5,NA,NA,6.992789351851852
39_A1,39,Sheet1,A1,5,3,S5,NA,NA,4.513888888888889e-4
39_A1,39,Sheet1,A1,5,3,S5,NA,NA,1.000138888888889
39_A1,39,Sheet1,A1,4,3,S5,NA,NA,2.0346527777777776
39_A1,39,Sheet1,A1,4,3,S5,NA,NA,3.074768518518519
39_A1,39,Sheet1,A1,5,3,S5,NA,NA,4.08681712962963
39_A1,39,Sheet1,A1,4,3,S5,NA,NA,5.045821759259259
39_A1,39,Sheet1,A1,2,3,S5,NA,NA,6.005370370370371
39_A1,39,Sheet1,A1,3,3,S5,NA,NA,6.9928587962962965
40_A1,40,Sheet1,A1,14,18,S5,NA,NA,4.513888888888889e-4
40_A1,40,Sheet1,A1,25,18,S5,NA,NA,1.000138888888889
40_A1,40,Sheet1,A1,57,18,S5,NA,NA,2.034641203703704
40_A1,40,Sheet1,A1,177,18,S5,NA,NA,3.0747569444444447
40_A1,40,Sheet1,A1,440,18,S5,NA,NA,4.086805555555555
40_A1,40,Sheet1,A1,589,18,S5,NA,NA,5.045787037037037
40_A1,40,Sheet1,A1,770,18,S5,NA,NA,6.005520833333333
40_A1,40,Sheet1,A1,972,18,S5,NA,NA,6.992789351851852
41_A1,41,Sheet1,A1,5,19,S5,NA,NA,4.513888888888889e-4
41_A1,41,Sheet1,A1,2,19,S5,NA,NA,1.000162037037037
41_A1,41,Sheet1,A1,3,19,S5,NA,NA,2.034664351851852
41_A1,41,Sheet1,A1,5,19,S5,NA,NA,3.074733796296296
41_A1,41,Sheet1,A1,3,19,S5,NA,NA,4.086805555555555
41_A1,41,Sheet1,A1,3,19,S5,NA,NA,5.045763888888889
41_A1,41,Sheet1,A1,3,19,S5,NA,NA,6.005844907407408
41_A1,41,Sheet1,A1,5,19,S5,NA,NA,6.992812499999999
42_A1,42,Sheet1,A1,7,26,S5,NA,NA,4.398148148148148e-4
42_A1,42,Sheet1,A1,0,26,S5,NA,NA,1.0002662037037038
42_A1,42,Sheet1,A1,13,26,S5,NA,NA,1.0019791666666666
42_A1,42,Sheet1,A1,12,26,S5,NA,NA,2.042939814814815
42_A1,42,Sheet1,A1,12,26,S5,NA,NA,3.0746064814814815
42_A1,42,Sheet1,A1,9,26,S5,NA,NA,4.086967592592592
42_A1,42,Sheet1,A1,11,26,S5,NA,NA,5.045717592592593
42_A1,42,Sheet1,A1,9,26,S5,NA,NA,6.005925925925926
42_A1,42,Sheet1,A1,8,26,S5,NA,NA,6.992743055555555
44_A1,44,Sheet1,A1,9,14,S6,NA,NA,4.513888888888889e-4
44_A1,44,Sheet1,A1,12,14,S6,NA,NA,1.0058796296296297
44_A1,44,Sheet1,A1,42,14,S6,NA,NA,2.0430324074074075
44_A1,44,Sheet1,A1,119,14,S6,NA,NA,3.074375
44_A1,44,Sheet1,A1,248,14,S6,NA,NA,4.086782407407408
44_A1,44,Sheet1,A1,360,14,S6,NA,NA,5.046597222222222
44_A1,44,Sheet1,A1,482,14,S6,NA,NA,6.005844907407408
44_A1,44,Sheet1,A1,521,14,S6,NA,NA,6.992708333333333
45_A1,45,Sheet1,A1,25,17,S6,NA,NA,4.513888888888889e-4
45_A1,45,Sheet1,A1,28,17,S6,NA,NA,1.0058796296296297
45_A1,45,Sheet1,A1,29,17,S6,NA,NA,2.0430092592592595
45_A1,45,Sheet1,A1,27,17,S6,NA,NA,3.074351851851852
45_A1,45,Sheet1,A1,28,17,S6,NA,NA,4.087060185185185
45_A1,45,Sheet1,A1,27,17,S6,NA,NA,5.047777777777777
45_A1,45,Sheet1,A1,27,17,S6,NA,NA,6.006099537037037
45_A1,45,Sheet1,A1,23,17,S6,NA,NA,6.992847222222223
46_A1,46,Sheet1,A1,5,3,S6,NA,NA,4.513888888888889e-4
46_A1,46,Sheet1,A1,4,3,S6,NA,NA,1.006712962962963
46_A1,46,Sheet1,A1,3,3,S6,NA,NA,2.042986111111111
46_A1,46,Sheet1,A1,4,3,S6,NA,NA,3.074375
46_A1,46,Sheet1,A1,5,3,S6,NA,NA,4.086956018518518
46_A1,46,Sheet1,A1,4,3,S6,NA,NA,5.047685185185185
46_A1,46,Sheet1,A1,3,3,S6,NA,NA,6.006307870370371
46_A1,46,Sheet1,A1,4,3,S6,NA,NA,6.992766203703703
47_A1,47,Sheet1,A1,23,18,S6,NA,NA,4.513888888888889e-4
47_A1,47,Sheet1,A1,34,18,S6,NA,NA,1.008287037037037
47_A1,47,Sheet1,A1,85,18,S6,NA,NA,2.0428472222222225
47_A1,47,Sheet1,A1,241,18,S6,NA,NA,3.0742129629629633
47_A1,47,Sheet1,A1,539,18,S6,NA,NA,4.086909722222222
47_A1,47,Sheet1,A1,807,18,S6,NA,NA,5.047523148148148
47_A1,47,Sheet1,A1,985,18,S6,NA,NA,6.006111111111111
47_A1,47,Sheet1,A1,1098,18,S6,NA,NA,6.992592592592593
48_A1,48,Sheet1,A1,5,19,S6,NA,NA,4.513888888888889e-4
48_A1,48,Sheet1,A1,4,19,S6,NA,NA,1.0084027777777778
48_A1,48,Sheet1,A1,4,19,S6,NA,NA,2.0429166666666667
48_A1,48,Sheet1,A1,4,19,S6,NA,NA,3.074189814814815
48_A1,48,Sheet1,A1,4,19,S6,NA,NA,4.087118055555556
48_A1,48,Sheet1,A1,3,19,S6,NA,NA,5.047476851851852
48_A1,48,Sheet1,A1,4,19,S6,NA,NA,6.006111111111111
48_A1,48,Sheet1,A1,3,19,S6,NA,NA,6.992638888888888
49_A1,49,Sheet1,A1,26,26,S6,NA,NA,4.513888888888889e-4
49_A1,49,Sheet1,A1,27,26,S6,NA,NA,1.0083680555555554
49_A1,49,Sheet1,A1,23,26,S6,NA,NA,2.042951388888889
49_A1,49,Sheet1,A1,22,26,S6,NA,NA,3.0745138888888888
49_A1,49,Sheet1,A1,18,26,S6,NA,NA,4.087083333333333
49_A1,49,Sheet1,A1,18,26,S6,NA,NA,5.0473842592592595
49_A1,49,Sheet1,A1,12,26,S6,NA,NA,6.006064814814814
49_A1,49,Sheet1,A1,15,26,S6,NA,NA,6.992569444444444
51_A1,51,Sheet1,A1,10,14,S7,NA,NA,4.513888888888889e-4
51_A1,51,Sheet1,A1,8,14,S7,NA,NA,1.0097222222222222
51_A1,51,Sheet1,A1,22,14,S7,NA,NA,2.0435185185185185
51_A1,51,Sheet1,A1,69,14,S7,NA,NA,3.0743402777777775
51_A1,51,Sheet1,A1,164,14,S7,NA,NA,4.089085648148148
51_A1,51,Sheet1,A1,242,14,S7,NA,NA,5.047453703703703
51_A1,51,Sheet1,A1,324,14,S7,NA,NA,6.006006944444445
51_A1,51,Sheet1,A1,381,14,S7,NA,NA,6.992407407407408
52_A1,52,Sheet1,A1,28,17,S7,NA,NA,4.513888888888889e-4
52_A1,52,Sheet1,A1,28,17,S7,NA,NA,1.0097800925925926
52_A1,52,Sheet1,A1,28,17,S7,NA,NA,2.0436689814814817
52_A1,52,Sheet1,A1,26,17,S7,NA,NA,3.074259259259259
52_A1,52,Sheet1,A1,22,17,S7,NA,NA,4.089143518518519
52_A1,52,Sheet1,A1,20,17,S7,NA,NA,5.0474652777777775
52_A1,52,Sheet1,A1,21,17,S7,NA,NA,6.005960648148148
