light,population,well_plate,term,estimate,std.error,statistic,p.value,conf.low,conf.high,ancestor_id,treatment,note
0.25,17,B08_2,days,0.09173410090348753,0.15535966923389222,0.5904627716822883,0.5964092280409822,-0.4026897044400117,0.5861579062469867,anc2,P,NA
0.25,17,C11_2,days,0.0529059274846618,0.1789338644427987,0.2956730837363359,0.786763952215468,-0.5165414883014587,0.6223533432707824,anc2,P,NA
0.25,17,E07_2,days,0.10528071521852228,0.06826672855690065,1.5421965786857692,0.22069588145235677,-0.11197448285119196,0.3225359132882365,anc2,P,NA
0.25,17,F05_2,days,-0.11059667458853928,0.12671432879983527,-0.8728032230928178,0.44700609043322614,-0.5138582221040799,0.2926648729270014,anc2,P,NA
0.25,18,B11_2,days,-0.14112306572587952,0.09532852460171205,-1.4803865507779506,0.23534489364592975,-0.44450097663274507,0.16225484518098604,anc5,S,NA
0.25,18,D02_2,days,0.11493431522598833,0.13726402470337948,0.8373229291094698,0.46386781811175465,-0.32190107303965326,0.5517697034916299,anc5,S,NA
0.25,18,E06_2,days,0.20179141731973585,0.15718005150557737,1.2838233311850995,0.2893769417599831,-0.29842565685849176,0.7020084914979634,anc5,S,NA
0.25,18,E11_2,days,-0.23288252924806066,0.22473498225305347,-1.036254022018846,0.3762813567371012,-0.9480895431872903,0.48232448469116906,anc5,S,NA
0.25,19,B03_1,days,-0.09840640996209218,0.2995962698626079,-0.3284634017880812,0.7641526061363718,-1.0518554520631294,0.855042632138945,anc2,B,NA
0.25,19,D04_1,days,-0.09009356760814029,0.0833715332390651,-1.0806274528957023,0.3589879784098496,-0.3554189955306409,0.17523186031436028,anc2,B,NA
0.25,19,D10_1,days,0.027598231934608735,0.12004533764403452,0.22989840735376688,0.8329544613720227,-0.3544396093171841,0.4096360731864016,anc2,B,NA
0.25,19,F03_1,days,0.0696115778337485,0.20256182697378441,0.3436559537091736,0.7537802333382029,-0.5750305600104895,0.7142537156779865,anc2,B,NA
0.25,2,B10_2,days,-0.09134216060572092,0.17311156278403061,-0.5276491017510886,0.6342783785043538,-0.6422604139896477,0.45957609277820594,anc3,BS,NA
0.25,2,C08_2,days,0.24012931508435653,0.14105992295862183,1.702321325914771,0.18724854644645805,-0.20878631555891397,0.6890449457276271,anc3,BS,NA
0.25,2,E04_2,days,-0.21252826485684925,0.09540939916876916,-2.227540124017647,0.1122529317869457,-0.5161635547308372,0.09110702501713866,anc3,BS,NA
0.25,2,F09_2,days,0.041315814119048846,0.2012715963679912,0.20527394259600268,0.8504974203763642,-0.5992202341008185,0.6818518623389161,anc3,BS,NA
0.25,20,B06_3,days,-0.009022311672862071,0.12565192964813496,-0.07180400410982458,0.9472768862355581,-0.4089028309333375,0.3908582075876134,anc4,L,NA
0.25,20,D03_3,days,0.20934759912824102,0.05335472989908079,3.923693354351471,0.029453021820561257,0.03954903609150118,0.37914616216498087,anc4,L,NA
0.25,20,D08_3,days,-0.018042652707955346,0.1359289606350707,-0.13273589839618183,0.9028051777313852,-0.4506292712620907,0.41454396584618,anc4,L,NA
0.25,20,E09_3,days,-0.0504930805655341,0.10150193546686503,-0.49745928817305557,0.65304061269236,-0.3735175400712041,0.2725313789401359,anc4,L,NA
0.25,21,C02_2,days,0.3364203390621583,0.09372088462384427,3.589598416749973,0.03703364295014438,0.038158656063084495,0.6346820220612321,anc4,B,NA
0.25,21,C09_2,days,0.22650686702605083,0.047501280061347524,4.768437118610678,0.01751968215540809,0.07533659379856877,0.3776771402535329,anc4,B,NA
0.25,21,E09_2,days,0.23745587127103296,0.06032069014346641,3.9365576008210312,0.029202883682393505,0.045488513791794916,0.429423228750271,anc4,B,NA
0.25,21,F04_2,days,0.3234207079446584,0.08370894588419306,3.8636337434244363,0.030657977317980648,0.05702148239631433,0.5898199334930024,anc4,B,NA
0.25,22,B05_2,days,0.06261115096770463,0.10923044372387924,0.5732023860122523,0.606654644622132,-0.2850088710858548,0.4102311730212641,cc1690,C,NA
0.25,22,D03_2,days,-0.11350439374876015,0.1403462732720853,-0.8087453346816872,0.4778489108389091,-0.5601488725838455,0.33314008508632525,cc1690,C,NA
0.25,22,E10_2,days,0.05589952036825552,0.2045017730349889,0.27334491793717347,0.8023260158614646,-0.5949163916509123,0.7067154323874233,cc1690,C,NA
0.25,22,F06_2,days,-0.18437001210704476,0.017335958917874945,-10.635120501868666,0.0017766032087633988,-0.23954077051378603,-0.1291992537003035,cc1690,C,NA
0.25,23,B06_1,days,-0.04293803729997718,0.17283203471207992,-0.24843795521766238,0.8198313803518951,-0.5929667076041014,0.5070906330041471,anc5,L,NA
0.25,23,C10_1,days,0.02804448147609927,0.1386806640238987,0.20222344386284732,0.8526790606434534,-0.4132992853610483,0.4693882483132469,anc5,L,NA
0.25,23,E05_1,days,-0.032948627252624374,0.11693765725389967,-0.28176233410495827,0.7964442974983008,-0.40509644252882987,0.3391991880235811,anc5,L,NA
0.25,23,F10_1,days,0.0991371559062179,0.14041275907650275,0.7060409364380044,0.5310536573615716,-0.34771891043148967,0.5459932222439254,anc5,L,NA
0.25,24,B11_1,days,0.08261052416556643,0.07321392694296451,1.1283443958677712,0.34125869413105064,-0.15038886712938226,0.31560991546051514,anc4,C,NA
0.25,24,D02_1,days,-0.017733312661212034,0.13951685584043838,-0.12710516270158168,0.906898166233326,-0.46173821505541485,0.4262715897329908,anc4,C,NA
0.25,24,E06_1,days,-0.12810114362469516,0.12755147118197432,-1.0043094167211652,0.3892241262569274,-0.5340268518212707,0.2778245645718804,anc4,C,NA
0.25,24,E11_1,days,0.02877449713158871,0.13163719446388666,0.21858941349196487,0.8409958731540386,-0.3901538060279204,0.44770280029109777,anc4,C,NA
0.25,25,B02_1,days,-0.09878762655578248,0.10581209277416809,-0.9336137672526926,0.41937342494842483,-0.4355289302592707,0.2379536771477057,anc2,BS,NA
0.25,25,C05_1,days,0.08574027706196057,0.2000519548159502,0.428590048724305,0.6971321851648065,-0.5509143274068433,0.7223948815307644,anc2,BS,NA
0.25,25,E03_1,days,0.10481799389157367,0.13201419008839038,0.7939903568047689,0.4852076857242269,-0.3153100776002453,0.5249460653833927,anc2,BS,NA
0.25,25,F02_1,days,-0.13584922910061867,0.17316657968645666,-0.7845002733587134,0.4899912039962622,-0.6869425708223995,0.4152441126211621,anc2,BS,NA
0.25,26,B09_2,days,-0.09946829509672904,0.15155974176020795,-0.6562976021304127,0.5584796960088344,-0.5817990352912557,0.3828624450977976,anc3,L,NA
0.25,26,C06_2,days,-0.10006179670460924,0.20446147435402526,-0.4893919356726937,0.6581140556006684,-0.7507494603354364,0.550625866926218,anc3,L,NA
0.25,26,E02_2,days,0.06537052371795771,0.15532157289850831,0.4208721460776909,0.7021802842114087,-0.42893204208375413,0.5596730895196695,anc3,L,NA
0.25,26,F11_2,days,-0.15196653886553027,0.1283008116076316,-1.184455008205817,0.32152307829987753,-0.5602769827311385,0.256343905000078,anc3,L,NA
0.25,27,B07_2,days,-0.13988374612205634,0.10935082818977755,-1.279219814222981,0.2907901825841738,-0.48788688527432744,0.20811939303021476,anc3,N,NA
0.25,27,C07_2,days,-0.17108716434410018,0.11417129392908605,-1.4985129664061234,0.2309411078461765,-0.5344311768781803,0.19225684818997993,anc3,N,NA
0.25,27,D11_2,days,-0.020138529276127155,0.13235509516062546,-0.15215530049437945,0.888721318454968,-0.4413515128555331,0.4010744543032788,anc3,N,NA
0.25,27,G02_2,days,0.03524980916735126,0.12374133429827718,0.284866890819053,0.7942795131786391,-0.3585503429810771,0.4290499613157796,anc3,N,NA
0.25,28,B02_2,days,-0.43800144033240185,0.14536901139432643,-3.0130317055282423,0.057074037517014925,-0.9006305135470212,0.024627632882217476,anc5,P,NA
0.25,28,C05_2,days,-0.06994764778599431,0.26325903246766924,-0.2656989472700602,0.8076839762777882,-0.9077553829952919,0.7678600874233034,anc5,P,NA
0.25,28,E03_2,days,-0.3390598945236871,0.28201227158464476,-1.2022877324397558,0.3154952932914925,-1.2365488062729053,0.5584290172255312,anc5,P,NA
0.25,28,F02_2,days,-0.1120571276129402,0.13089456468547517,-0.8560869420529478,0.4548820566044256,-0.5286220513779499,0.3045077961520696,anc5,P,NA
0.25,29,B10_3,days,-0.15877530125745168,0.047590149581199385,-3.3363059930405488,0.04450964988873912,-0.3102283969600387,-0.00732220555486468,anc3,P,NA
0.25,29,D02_3,days,0.07549575455907684,0.07249756901889491,1.041355670000473,0.3742528766265476,-0.1552238661071559,0.3062153752253096,anc3,P,NA
0.25,29,E06_3,days,-0.012548712319472731,0.043152934589653726,-0.2907962677115681,0.7901519244591125,-0.14988060956646576,0.12478318492752029,anc3,P,NA
0.25,29,F04_3,days,-0.1871139542722495,0.17216952267985766,-1.086800679700904,0.35664424053904054,-0.735034215607222,0.360806307062723,anc3,P,NA
0.25,3,B03_3,days,0.11977632065438462,0.12844753548583096,0.9324921665592965,0.41986873418006476,-0.289001064075296,0.5285537053840653,cc1690,N,NA
0.25,3,C10_3,days,0.08921382259027953,0.10780318716836287,0.82756201308732,0.46860296542577345,-0.25386403211148484,0.43229167729204393,cc1690,N,NA
0.25,3,D09_3,days,0.08779299522417577,0.13582304338293025,0.646377765050207,0.564076852077467,-0.34445654736221937,0.5200425378105709,cc1690,N,NA
0.25,3,F09_3,days,0.11272010946819715,0.1938159146357148,0.5815833528431313,0.601664476198757,-0.5040886319694159,0.7295288509058101,cc1690,N,NA
0.25,30,C03_3,days,-0.07654239952174499,0.17221913915962692,-0.44444769550728724,0.6868260385329168,-0.6246205626394404,0.4715357635959504,anc5,N,NA
0.25,30,C09_3,days,0.011507544219839612,0.09243447844304228,0.12449406772961356,0.9087975034591379,-0.28266022018204684,0.3056753086217261,anc5,N,NA
0.25,30,E03_3,days,-0.21760027275960103,0.22652299098085502,-0.9606100988574352,0.4076126370575945,-0.9384975284684376,0.5032969829492355,anc5,N,NA
0.25,30,E08_3,days,0.18231379871407868,0.14116560465814645,1.2914888095834585,0.28703959854338557,-0.2669381582633801,0.6315657556915374,anc5,N,NA
0.25,31,B04_2,days,0.04978310244291759,0.22398382501323352,0.2222620425380104,0.8383814766981023,-0.6630333939137599,0.7625995987995952,cc1690,B,NA
0.25,31,D06_2,days,0.07852159508560322,0.12815957814605358,0.6126861232027325,0.5834006351354899,-0.32933938087202375,0.4863825710432301,cc1690,B,NA
0.25,31,D09_2,days,0.08249223960950278,0.1877036736629787,0.43948122058397915,0.6900441994644433,-0.5148646231274226,0.6798491023464283,cc1690,B,NA
0.25,31,F08_2,days,-0.20574696599866937,0.10220106495714687,-2.0131587286780186,0.13756257441104097,-0.5309963675676016,0.11950243557026285,cc1690,B,NA
0.25,32,C04_1,days,-0.018441784038453632,0.09821008898016234,-0.1877789158930375,0.8630330553570554,-0.3309901188549555,0.2941065507780482,cc1690,S,NA
0.25,32,D07_1,days,-0.3957181558435949,0.31882582915844665,-1.241173454760891,0.3027483543123195,-1.410364237877908,0.6189279261907181,cc1690,S,NA
0.25,32,D08_1,days,-0.09084068985065558,0.18381105032391412,-0.494206902634934,0.6550829942428497,-0.6758094878243137,0.4941281081230026,cc1690,S,NA
0.25,32,F07_1,days,-0.05257589369438439,0.14227325989706885,-0.3695416393243659,0.7362681025310354,-0.5053529039944799,0.4002011166057111,cc1690,S,NA
0.25,33,C03_1,days,-0.06004134345742571,0.04139724152584669,-1.450370634476658,0.24284034651885159,-0.1917858418002938,0.07170315488544238,cc1690,L,NA
0.25,33,D05_1,days,0.027131343329288984,0.13092565420296295,0.20722709765673242,0.8491015141189666,-0.38953252115578285,0.44379520781436077,cc1690,L,NA
0.25,33,E08_1,days,-0.02427720910758581,0.052143311683497166,-0.46558625303557966,0.6732287505493049,-0.19022049871998814,0.14166608050481655,cc1690,L,NA
0.25,33,G03_1,days,0.15000594365628395,0.1490330067199443,1.0065283319296372,0.3883115772296373,-0.32428359794492484,0.6242954852574927,cc1690,L,NA
0.25,35,C04_2,days,0.11186099729015976,0.1411572601857428,0.7924565632895302,0.48597812119234063,-0.3373644038519284,0.561086398432248,anc4,BS,NA
0.25,35,D07_2,days,0.20493859511750476,0.1251763689207437,1.6371987531229881,0.20011183284648337,-0.19342847766314644,0.603305667898156,anc4,BS,NA
0.25,35,D08_2,days,-0.04572601646563581,0.06790987981590077,-0.673333785740691,0.5489660661569558,-0.2618455625780099,0.17039352964673826,anc4,BS,NA
0.25,35,F07_2,days,0.1909357687162771,0.10175640454674346,1.8764005034058338,0.15725396852862866,-0.1328985249724609,0.5147700624050151,anc4,BS,NA
0.25,4,B03_2,days,0.09429824213332949,0.12282538698904107,0.7677422758028284,0.49853476447265843,-0.2965869568849858,0.4851834411516448,anc3,S,NA
0.25,4,D04_2,days,0.06439138500261475,0.15995072547218,0.40257013409929326,0.7142334244832786,-0.4446432103037732,0.5734259803090027,anc3,S,NA
0.25,4,D10_2,days,-0.16205159434641317,0.09719173379069937,-1.6673392687426312,0.1940380978197329,-0.4713590684527421,0.14725587975991575,anc3,S,NA
0.25,4,F03_2,days,0.144384036615591,0.07743040777390035,1.864694255998208,0.15908766329736188,-0.10203407852106908,0.3908021517522511,anc3,S,NA
0.25,5,B09_3,days,-0.05688148220126382,0.15689497698299076,-0.3625449539243722,0.7409810102143064,-0.5561913220183552,0.4424283576158275,anc5,C,NA
0.25,5,C04_3,days,0.08126282847923608,0.20779983707688243,0.39106300381347364,0.7218696765647052,-0.5800489952646449,0.742574652223117,anc5,C,NA
0.25,5,D06_3,days,0.17740586646349446,0.1666862599737672,1.064310078655639,0.3652556978765997,-0.3530642057315806,0.7078759386585695,anc5,C,NA
0.25,5,E10_3,days,0.09814517187439843,0.1523381420399572,0.6442586903065659,0.5652779869316037,-0.386662785414448,0.5829531291632448,anc5,C,NA
0.25,6,C02_1,days,0.22678321557688316,0.09705748135197662,2.336586653783641,0.10153667240817514,-0.08209700735185724,0.5356634385056236,cc1690,P,NA
0.25,6,C09_1,days,0.04688349276177241,0.10766729434821341,0.43544785856830043,0.6926642111628082,-0.29576189033659284,0.3895288758601376,cc1690,P,NA
0.25,6,E09_1,days,0.09742837579786831,0.12445285350019573,0.7828536916408677,0.490825198209384,-0.29863614800584426,0.4934928996015808,cc1690,P,NA
0.25,6,F04_1,days,0.14382148984274445,0.03592480953913688,4.0034029877336925,0.027946179656165873,0.029492712456897385,0.2581502672285915,cc1690,P,NA
0.25,7,B08_3,days,-0.17749453197232024,0.12206318438502274,-1.4541201171063252,0.24188998463898234,-0.5659540621295998,0.21096499818495928,anc3,B,NA
0.25,7,C07_3,days,0.07087329125945967,0.12836839829518532,0.5521085578748542,0.6193417337455609,-0.3376522436102402,0.47939882612915957,anc3,B,NA
0.25,7,D10_3,days,0.2267939760728338,0.1438563898080687,1.5765304299337648,0.21299601624103742,-0.23102126016330715,0.6846092123089748,anc3,B,NA
0.25,7,F03_3,days,-0.1368962945438012,0.139454901868034,-0.9816527974996964,0.3986585315563429,-0.580704031747428,0.3069114426598256,anc3,B,NA
0.25,8,B05_1,days,0.47703723120100117,0.08981980756821747,5.311047129985164,0.013034791691615316,0.1911905164642339,0.7628839459377684,anc4,P,NA
0.25,8,D03_1,days,0.5114980747192681,0.16324049854517728,3.1334018168151427,0.05192834342077633,-0.008006046748501805,1.0310021961870381,anc4,P,NA
0.25,8,E10_1,days,0.3686338496056036,0.15910830657029162,2.316873691586597,0.10337906493981862,-0.13771979277896834,0.8749874919901754,anc4,P,NA
0.25,8,F06_1,days,0.552380614104251,0.13656386189777123,4.044852030603464,0.02720175654712982,0.11777345637241443,0.9869877718360875,anc4,P,NA
0.25,9,C03_2,days,-0.07972066164259124,0.2982590533068342,-0.26728664481000197,0.806570207904531,-1.0289140838563422,0.8694727605711597,cc1690,BS,NA
0.25,9,D05_2,days,-0.0547326717563931,0.11282275023832873,-0.4851208789076215,0.6608101143112219,-0.41378501640430887,0.30431967289152273,cc1690,BS,NA
0.25,9,E08_2,days,0.43377092569750386,0.16457759501198113,2.6356620757881757,0.07794536655116488,-0.08998843348085395,0.9575302848758617,cc1690,BS,NA
0.25,9,G03_2,days,0.1271993690217894,0.05544632491858254,2.29409918887445,0.10555828571891096,-0.04925558285691356,0.3036543209004924,cc1690,BS,NA
0.25,anc2,B06_2,days,0.020887108444682865,0.05396851596697924,0.3870239540672693,0.7245604450034075,-0.150864795796075,0.19263901268544073,anc2,none,NA
0.25,anc2,C10_2,days,0.2910754783397217,0.13701608598121315,2.124389090924932,0.12366675209826859,-0.1449708582556249,0.7271218149350682,anc2,none,NA
0.25,anc2,E05_2,days,0.03380318550992782,0.13251384962580628,0.25509171762333926,0.8151404924001754,-0.38791502563064023,0.4555213966504959,anc2,none,NA
0.25,anc2,F10_2,days,-0.03603876267838276,0.15348798459920063,-0.23479859203630754,0.8294785402996095,-0.5245060321715515,0.4524285068147859,anc2,none,NA
0.25,anc3,B07_3,days,-0.026314275760599803,0.11197108359132239,-0.23500956601119402,0.8293290037686775,-0.3826562370344169,0.3300276855132173,anc3,none,NA
0.25,anc3,C06_3,days,0.23932069479151066,0.16968433377794945,1.4103876855519735,0.2532301622495447,-0.30069058630465206,0.7793319758876733,anc3,none,NA
0.25,anc3,D07_3,days,0.05169084554452752,0.08534631847680361,0.6056599331648574,0.5874910784640343,-0.21991923036154276,0.3233009214505978,anc3,none,NA
0.25,anc3,F05_3,days,0.08346397118729493,0.09779957557616677,0.8534185419065832,0.4561505408715039,-0.2277779267633918,0.39470586913798167,anc3,none,NA
0.25,anc4,B11_3,days,0.04480461290946563,0.09405968273765863,0.47634237757775494,0.6663731240054217,-0.2545352768951538,0.3441445027140851,anc4,none,NA
0.25,anc4,D04_3,days,-0.009402348240313068,0.07552446804721744,-0.12449406772961018,0.9087975034591403,-0.2497549125356977,0.23095021605507154,anc4,none,NA
0.25,anc4,E02_3,days,-0.1852470297232288,0.11939729534012822,-1.5515178061237802,0.21857535495834995,-0.5652225111392876,0.19472845169282996,anc4,none,NA
0.25,anc4,F06_3,days,0.1996179693516689,0.11460929228576226,1.741725870306828,0.17992196168428906,-0.16511994943433575,0.5643558881376736,anc4,none,NA
0.25,anc5,B08_1,days,-0.11245199792012596,0.21003579601613218,-0.5353944425334474,0.6295226358176247,-0.7808796409289882,0.5559756450887363,anc5,none,NA
0.25,anc5,C11_1,days,0.16489934038876852,0.1260989605801224,1.307697855954908,0.2821620196866501,-0.23640383080955796,0.566202511587095,anc5,none,NA
0.25,anc5,E07_1,days,0.0931006509803006,0.08288150762391504,1.1232982320104041,0.3430919031898873,-0.17066529673377126,0.35686659869437243,anc5,none,NA
0.25,anc5,F05_1,days,0.0032213855702905737,0.14580446425287508,0.02209387474380471,0.983760439448502,-0.46079349298514216,0.4672362641257233,anc5,none,NA
0.25,cc1690,B04_3,days,-0.4268753896288398,0.25945686381721905,-1.6452653568246434,0.1984655523633597,-1.2525829272644464,0.39883214800676686,cc1690,none,NA
0.25,cc1690,C05_3,days,0.14005604354581366,0.10863972016101597,1.2891789792742034,0.2877418231318822,-0.2056840324876675,0.4857961195792948,cc1690,none,NA
0.25,cc1690,E05_3,days,-0.16554608005190283,0.16558915049219255,-0.9997398957591019,0.3911097851816452,-0.6925246602308489,0.3614325001270432,cc1690,none,NA
0.25,cc1690,F07_3,days,0.0821140285226863,0.23642423938571575,0.3473164542520569,0.7512913700631884,-0.6702934185898957,0.8345214756352684,cc1690,none,NA
1.5,1,B09_4,days,-0.12640644372767368,0.08791085368855708,-1.4378934844097342,0.24603218087762332,-0.4061780152431588,0.15336512778781142,anc2,N,NA
1.5,1,C06_4,days,0.0931022662243813,0.14340858225064199,0.6492098643138529,0.5624745645345411,-0.363287846505149,0.5494923789539116,anc2,N,NA
1.5,1,E02_4,days,-0.10464214569975874,0.07650894502443366,-1.3677112612955329,0.2648504709134461,-0.34812775511392197,0.13884346371440448,anc2,N,NA
1.5,1,F11_4,days,0.0485496598902369,0.09128343906459906,0.5318561656718421,0.6316922247699375,-0.24195498349448685,0.33905430327496067,anc2,N,NA
1.5,10,C02_6,days,0.06136121321857368,0.132376425478916,0.46353580704856595,0.6745405203777843,-0.3599196529534666,0.482642079390614,anc2,L,NA
1.5,10,D05_6,days,-0.1200098264019526,0.08257774648333356,-1.453295003953321,0.24209877421337167,-0.38280907059649216,0.14278941779258694,anc2,L,NA
1.5,10,D11_6,days,-0.26851344519331655,0.16103040876486274,-1.6674704315344624,0.19401212548022137,-0.7809840746053792,0.24395718421874613,anc2,L,NA
1.5,10,F08_6,days,-0.21349257042530448,0.05328565879777382,-4.0065671560060325,0.02788843362341627,-0.38307131839088804,-0.04391382245972092,anc2,L,NA
1.5,11,B07_4,days,0.09649629033491197,0.044426138873480694,2.172061150975097,0.11822689181619052,-0.04488751118101758,0.23788009185084152,anc4,N,NA
1.5,11,C07_4,days,-0.006662562126137937,0.06668547767647973,-0.09991024070429436,0.9267178940222653,-0.21888551417373006,0.20556038992145417,anc4,N,NA
1.5,11,D11_4,days,-0.09184698623466402,0.24416048762164544,-0.37617465106389947,0.7318144844477704,-0.868874627962438,0.6851806554931099,anc4,N,NA
1.5,11,G02_4,days,-0.009705648133829842,0.1936636030832377,-0.05011601549960991,0.9631800032861383,-0.6260296662340101,0.6066183699663505,anc4,N,NA
1.5,14,B04_4,days,0.0271030154636773,0.04923946889570717,0.5504327335675266,0.6203574370098452,-0.12959895039759806,0.18380498132495265,anc2,S,NA
1.5,14,D06_4,days,0.22483108261392612,0.12522818306020872,1.7953712744185477,0.17046850672041264,-0.173700885883427,0.6233630511112792,anc2,S,NA
1.5,14,D09_4,days,-0.06638997263582737,0.2291801932594,-0.2896846001027811,0.7909250868770803,-0.795743631918411,0.6629636866467563,anc2,S,NA
1.5,14,F08_4,days,0.18920668280162548,0.04022558363931285,4.703640461706365,0.018182663042330644,0.06119092277081353,0.3172224428324374,anc2,S,NA
1.5,15,B02_6,days,-0.00290982372928376,0.167323577106716,-0.017390398768656053,0.9872170866065864,-0.5354081234794056,0.5295884760208381,anc4,S,NA
1.5,15,C11_6,days,0.07514899099972555,0.10647171427384534,0.7058117877809525,0.5311775333875425,-0.26369152270829616,0.41398950470774726,anc4,S,NA
1.5,15,E07_6,days,0.1261150380166942,0.04250457012645481,2.967093600558503,0.05920593624906701,-0.009153474139914186,0.26138355017330256,anc4,S,NA
1.5,15,F02_6,days,0.1719576152333347,0.12354511015457606,1.3918609568455305,0.25820619152050417,-0.22121806411396455,0.565133294580634,anc4,S,NA
1.5,16,B05_6,days,0.29816633693523986,0.1637609933340455,1.820740891129242,0.1661976408657187,-0.22299423125028317,0.8193269051207629,anc5,B,NA
1.5,16,C08_6,days,0.09940701404010613,0.11933328865585613,0.8330199826033862,0.46595009731393205,-0.2803647695400774,0.4791787976202897,anc5,B,NA
1.5,16,E04_6,days,0.2992699236796142,0.20263318927744,1.4769047693853434,0.2362012665479701,-0.345599320864229,0.9441391682234574,anc5,B,NA
1.5,16,E11_6,days,0.12732240335661524,0.12714703180696024,1.0013792815071079,0.39043228387456536,-0.27731619824523546,0.531961004958466,anc5,B,NA
1.5,17,B08_5,days,0.04463888190436565,0.10410641731172471,0.4287812707136385,0.6970073761142997,-0.28667420122565646,0.37595196503438777,anc2,P,NA
1.5,17,C11_5,days,0.15188361276260107,0.09026634140302751,1.6826162487793808,0.19103929282273285,-0.1353841719269416,0.4391513974521437,anc2,P,NA
1.5,17,E07_5,days,0.12436016607594685,0.059505167002682394,2.08990533662969,0.12778850949649798,-0.06501183279702977,0.3137321649489235,anc2,P,NA
1.5,17,F05_5,days,0.31434256485548384,0.09835939070038283,3.195857178629924,0.04948851173497904,0.0013190853310938166,0.6273660443798739,anc2,P,NA
1.5,18,B11_5,days,-0.20659794787515104,0.12328074270331801,-1.6758330891333169,0.1923642739232663,-0.5989322920039569,0.18573639625365482,anc5,S,NA
1.5,18,D02_5,days,-0.05141950803903408,0.15730753271370015,-0.32687250986650224,0.765242659427965,-0.5520422843170452,0.44920326823897705,anc5,S,NA
