file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,acclimation_level,percentage,expt_light_level,multitron,slot,read_at_19_12_18_0900,read_at_19_12_18_1500,start_time,days,light_level
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate18_181220_094551_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_18,D04,18,2018-12-20T09:38:57Z,24,3,anc4,HL,20,L6,4,17,1,1,2018-12-18T22:43:37Z,1.4550925925925926,6
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate18_181220_094551_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_18,E04,18,2018-12-20T09:38:57Z,46,3,16,HL,20,L6,4,17,1,1,2018-12-18T22:43:37Z,1.4550925925925926,6
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate18_181220_094551_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_18,F04,18,2018-12-20T09:38:57Z,29,3,29,HL,20,L6,4,17,1,1,2018-12-18T22:43:37Z,1.4550925925925926,6
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate19_181220_104349_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_19,B04,19,2018-12-20T10:36:08Z,57,1,14,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,1.4895023148148148,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate19_181220_104349_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_19,C04,19,2018-12-20T10:36:08Z,41,1,32,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,1.4895023148148148,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate19_181220_104349_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_19,D04,19,2018-12-20T10:36:08Z,33,1,19,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,1.4895023148148148,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate19_181220_104349_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_19,E04,19,2018-12-20T10:36:08Z,4,1,COMBO,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,1.4895023148148148,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate19_181220_104349_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_19,F04,19,2018-12-20T10:36:08Z,32,1,6,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,1.4895023148148148,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate2_181220_115338_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_2,B04,2,2018-12-20T11:46:50Z,2,2,31,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,1.6739467592592592,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate2_181220_115338_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_2,C04,2,2018-12-20T11:46:50Z,13,2,35,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,1.6739467592592592,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate2_181220_115338_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_2,D04,2,2018-12-20T11:46:50Z,8,2,4,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,1.6739467592592592,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate2_181220_115338_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_2,E04,2,2018-12-20T11:46:50Z,4,2,2,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,1.6739467592592592,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate2_181220_115338_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_2,F04,2,2018-12-20T11:46:50Z,14,2,21,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,1.6739467592592592,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate20_181220_102248_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_20,B04,20,2018-12-20T10:15:37Z,31,2,31,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,1.4752546296296296,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate20_181220_102248_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_20,C04,20,2018-12-20T10:15:37Z,101,2,35,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,1.4752546296296296,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate20_181220_102248_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_20,D04,20,2018-12-20T10:15:37Z,95,2,4,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,1.4752546296296296,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate20_181220_102248_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_20,E04,20,2018-12-20T10:15:37Z,41,2,2,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,1.4752546296296296,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate20_181220_102248_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_20,F04,20,2018-12-20T10:15:37Z,65,2,21,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,1.4752546296296296,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate21_181220_085946_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_21,B04,21,2018-12-20T08:52:46Z,33,3,cc1690,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,1.4177199074074074,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate21_181220_085946_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_21,C04,21,2018-12-20T08:52:46Z,19,3,5,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,1.4177199074074074,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate21_181220_085946_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_21,D04,21,2018-12-20T08:52:46Z,29,3,anc4,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,1.4177199074074074,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate21_181220_085946_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_21,E04,21,2018-12-20T08:52:46Z,32,3,16,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,1.4177199074074074,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate21_181220_085946_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_21,F04,21,2018-12-20T08:52:46Z,44,3,29,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,1.4177199074074074,7
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate22_181220_113613_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_22,B04,22,2018-12-20T11:29:26Z,76,1,14,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,1.5213773148148149,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate22_181220_113613_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_22,C04,22,2018-12-20T11:29:26Z,42,1,32,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,1.5213773148148149,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate22_181220_113613_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_22,D04,22,2018-12-20T11:29:26Z,36,1,19,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,1.5213773148148149,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate22_181220_113613_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_22,E04,22,2018-12-20T11:29:26Z,2,1,COMBO,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,1.5213773148148149,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate22_181220_113613_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_22,F04,22,2018-12-20T11:29:26Z,35,1,6,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,1.5213773148148149,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate23_181220_105217_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_23,B04,23,2018-12-20T10:45:22Z,14,2,31,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,1.490775462962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate23_181220_105217_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_23,C04,23,2018-12-20T10:45:22Z,80,2,35,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,1.490775462962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate23_181220_105217_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_23,D04,23,2018-12-20T10:45:22Z,50,2,4,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,1.490775462962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate23_181220_105217_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_23,E04,23,2018-12-20T10:45:22Z,21,2,2,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,1.490775462962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate23_181220_105217_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_23,F04,23,2018-12-20T10:45:22Z,37,2,21,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,1.490775462962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate24_181220_101416_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_24,B04,24,2018-12-20T10:07:07Z,37,3,cc1690,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,1.464212962962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate24_181220_101416_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_24,C04,24,2018-12-20T10:07:07Z,29,3,5,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,1.464212962962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate24_181220_101416_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_24,D04,24,2018-12-20T10:07:07Z,40,3,anc4,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,1.464212962962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate24_181220_101416_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_24,E04,24,2018-12-20T10:07:07Z,61,3,16,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,1.464212962962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate24_181220_101416_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_24,F04,24,2018-12-20T10:07:07Z,44,3,29,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,1.464212962962963,8
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate25_181220_110049_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_25,B04,25,2018-12-20T11:02:24Z,54,1,14,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,1.4975578703703705,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate25_181220_110049_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_25,C04,25,2018-12-20T11:02:24Z,50,1,32,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,1.4975578703703705,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate25_181220_110049_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_25,D04,25,2018-12-20T11:02:24Z,15,1,19,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,1.4975578703703705,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate25_181220_110049_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_25,E04,25,2018-12-20T11:02:24Z,4,1,COMBO,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,1.4975578703703705,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate25_181220_110049_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_25,F04,25,2018-12-20T11:02:24Z,45,1,6,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,1.4975578703703705,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate26_181220_095311_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_26,B04,26,2018-12-20T09:46:04Z,10,2,31,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,1.4445486111111112,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate26_181220_095311_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_26,C04,26,2018-12-20T09:46:04Z,71,2,35,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,1.4445486111111112,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate26_181220_095311_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_26,D04,26,2018-12-20T09:46:04Z,38,2,4,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,1.4445486111111112,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate26_181220_095311_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_26,E04,26,2018-12-20T09:46:04Z,30,2,2,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,1.4445486111111112,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate26_181220_095311_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_26,F04,26,2018-12-20T09:46:04Z,33,2,21,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,1.4445486111111112,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate27_181220_103354_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_27,B04,27,2018-12-20T10:26:57Z,30,3,cc1690,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,1.4729398148148147,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate27_181220_103354_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_27,C04,27,2018-12-20T10:26:57Z,18,3,5,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,1.4729398148148147,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate27_181220_103354_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_27,D04,27,2018-12-20T10:26:57Z,24,3,anc4,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,1.4729398148148147,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate27_181220_103354_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_27,E04,27,2018-12-20T10:26:57Z,32,3,16,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,1.4729398148148147,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate27_181220_103354_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_27,F04,27,2018-12-20T10:26:57Z,49,3,29,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,1.4729398148148147,9
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate28_181220_120040_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_28,B04,28,2018-12-20T11:53:49Z,42,1,14,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,1.5282986111111112,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate28_181220_120040_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_28,C04,28,2018-12-20T11:53:49Z,24,1,32,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,1.5282986111111112,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate28_181220_120040_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_28,D04,28,2018-12-20T11:53:49Z,9,1,19,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,1.5282986111111112,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate28_181220_120040_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_28,E04,28,2018-12-20T11:53:49Z,4,1,COMBO,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,1.5282986111111112,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate28_181220_120040_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_28,F04,28,2018-12-20T11:53:49Z,19,1,6,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,1.5282986111111112,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate29_181220_121748_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_29,B04,29,2018-12-20T12:10:59Z,12,2,31,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,1.5402199074074074,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate29_181220_121748_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_29,C04,29,2018-12-20T12:10:59Z,50,2,35,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,1.5402199074074074,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate29_181220_121748_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_29,D04,29,2018-12-20T12:10:59Z,38,2,4,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,1.5402199074074074,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate29_181220_121748_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_29,E04,29,2018-12-20T12:10:59Z,17,2,2,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,1.5402199074074074,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate29_181220_121748_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_29,F04,29,2018-12-20T12:10:59Z,28,2,21,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,1.5402199074074074,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate3_181220_124811_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_3,B04,3,2018-12-20T12:41:26Z,2,3,cc1690,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,1.711863425925926,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate3_181220_124811_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_3,C04,3,2018-12-20T12:41:26Z,6,3,5,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,1.711863425925926,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate3_181220_124811_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_3,D04,3,2018-12-20T12:41:26Z,4,3,anc4,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,1.711863425925926,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate3_181220_124811_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_3,E04,3,2018-12-20T12:41:26Z,4,3,16,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,1.711863425925926,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate3_181220_124811_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_3,F04,3,2018-12-20T12:41:26Z,3,3,29,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,1.711863425925926,1
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate30_181220_100554_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_30,B04,30,2018-12-20T09:53:18Z,9,3,cc1690,HL,100,L10,6,4,1,NA,2018-12-18T23:13:04Z,1.4446064814814814,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate30_181220_100554_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_30,C04,30,2018-12-20T09:53:18Z,8,3,5,HL,100,L10,6,4,1,NA,2018-12-18T23:13:04Z,1.4446064814814814,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate30_181220_100554_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_30,D04,30,2018-12-20T09:53:18Z,15,3,anc4,HL,100,L10,6,4,1,NA,2018-12-18T23:13:04Z,1.4446064814814814,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate30_181220_100554_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_30,E04,30,2018-12-20T09:53:18Z,13,3,16,HL,100,L10,6,4,1,NA,2018-12-18T23:13:04Z,1.4446064814814814,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate30_181220_100554_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_30,F04,30,2018-12-20T09:53:18Z,44,3,29,HL,100,L10,6,4,1,NA,2018-12-18T23:13:04Z,1.4446064814814814,10
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate4_181220_093015_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_4,B04,4,2018-12-20T09:23:28Z,11,1,14,LL,0.5-0.7,L2,5,19,1,NA,2018-12-18T19:46:25Z,1.5673958333333333,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate4_181220_093015_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_4,C04,4,2018-12-20T09:23:28Z,10,1,32,LL,0.5-0.7,L2,5,19,1,NA,2018-12-18T19:46:25Z,1.5673958333333333,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate4_181220_093015_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_4,D04,4,2018-12-20T09:23:28Z,7,1,19,LL,0.5-0.7,L2,5,19,1,NA,2018-12-18T19:46:25Z,1.5673958333333333,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate4_181220_093015_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_4,E04,4,2018-12-20T09:23:28Z,4,1,COMBO,LL,0.5-0.7,L2,5,19,1,NA,2018-12-18T19:46:25Z,1.5673958333333333,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate4_181220_093015_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_4,F04,4,2018-12-20T09:23:28Z,13,1,6,LL,0.5-0.7,L2,5,19,1,NA,2018-12-18T19:46:25Z,1.5673958333333333,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate5_181220_114636_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_5,B04,5,2018-12-20T11:38:02Z,3,2,31,LL,0.5-0.7,L2,5,20,1,NA,2018-12-18T19:46:25Z,1.6608449074074074,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate5_181220_114636_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_5,C04,5,2018-12-20T11:38:02Z,19,2,35,LL,0.5-0.7,L2,5,20,1,NA,2018-12-18T19:46:25Z,1.6608449074074074,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate5_181220_114636_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_5,D04,5,2018-12-20T11:38:02Z,6,2,4,LL,0.5-0.7,L2,5,20,1,NA,2018-12-18T19:46:25Z,1.6608449074074074,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate5_181220_114636_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_5,E04,5,2018-12-20T11:38:02Z,7,2,2,LL,0.5-0.7,L2,5,20,1,NA,2018-12-18T19:46:25Z,1.6608449074074074,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate5_181220_114636_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_5,F04,5,2018-12-20T11:38:02Z,15,2,21,LL,0.5-0.7,L2,5,20,1,NA,2018-12-18T19:46:25Z,1.6608449074074074,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate6_181220_144459_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_6,B04,6,2018-12-20T14:21:40Z,2,3,cc1690,LL,0.5-0.7,L2,5,21,1,NA,2018-12-18T19:46:25Z,1.7744791666666666,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate6_181220_144459_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_6,C04,6,2018-12-20T14:21:40Z,4,3,5,LL,0.5-0.7,L2,5,21,1,NA,2018-12-18T19:46:25Z,1.7744791666666666,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate6_181220_144459_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_6,D04,6,2018-12-20T14:21:40Z,5,3,anc4,LL,0.5-0.7,L2,5,21,1,NA,2018-12-18T19:46:25Z,1.7744791666666666,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate6_181220_144459_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_6,E04,6,2018-12-20T14:21:40Z,7,3,16,LL,0.5-0.7,L2,5,21,1,NA,2018-12-18T19:46:25Z,1.7744791666666666,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate6_181220_144459_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_6,F04,6,2018-12-20T14:21:40Z,7,3,29,LL,0.5-0.7,L2,5,21,1,NA,2018-12-18T19:46:25Z,1.7744791666666666,2
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate7_181220_090727_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,B04_7,B04,7,2018-12-20T09:00:09Z,17,1,14,LL,2,L3,5,8,1,1,2018-12-18T20:12:11Z,1.5333101851851851,3
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate7_181220_090727_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,C04_7,C04,7,2018-12-20T09:00:09Z,6,1,32,LL,2,L3,5,8,1,1,2018-12-18T20:12:11Z,1.5333101851851851,3
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate7_181220_090727_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,D04_7,D04,7,2018-12-20T09:00:09Z,14,1,19,LL,2,L3,5,8,1,1,2018-12-18T20:12:11Z,1.5333101851851851,3
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate7_181220_090727_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,E04_7,E04,7,2018-12-20T09:00:09Z,3,1,COMBO,LL,2,L3,5,8,1,1,2018-12-18T20:12:11Z,1.5333101851851851,3
data-raw/light-rstar-rfu/chlamee_light_20181220_0830_plate7_181220_090727_0001_,data-raw/light-rstar-rfu/chlamee_light_20181220_0830_,F04_7,F04,7,2018-12-20T09:00:09Z,16,1,6,LL,2,L3,5,8,1,1,2018-12-18T20:12:11Z,1.5333101851851851,3
