unique_combination,coexist,zngis_cross,steeper_zngi,comp1,comp2,ancestor_id.x,combination,competition_type,treatment.x,ancestor_combo,competition_outcome,competitor,population,ancestor_id.y,treatment.y,p_ks,p_umax,p_star,n_ks,n_umax,n_star,name,i_star,note,term,light_umax,std.error,statistic,p.value,nc_old,pc_old,lowN_fold_change,lowP_fold_change,COMBO_fold_change,cons_vector,nc,pc,cons_vector_new
29,TRUE,TRUE,TRUE,4,26,anc3,29,allopatry,NA,NA,stable coexistence,pop1,26,anc3,L,1.071475187442759,1.3785770901588252,0.08380215754606242,27.105405169602182,1.9832981161172698,1.4392519664111627,1,0.9765230950354812,NA,ps,1.4685107515682594,0.04554426054874547,32.243596314326595,1.115363358779392e-90,0.19985037898101113,0.02246073815195555,56.74477339288466,0.005674477339288466,0.5674477339288466,0.08056032195258195,0.16515679631238836,0.013305084683583004,0.08056032195258195
29,TRUE,TRUE,TRUE,4,26,anc3,29,allopatry,NA,NA,stable coexistence,pop2,4,anc3,S,0.8981284524525547,1.4515901568852247,0.06644976273889976,32.194057134336944,2.130376214961239,1.5856202853987602,1,1.2424858099099574,NA,ps,1.6219700637394496,0.013152468075722082,123.32058549021812,4.851365949461264e-205,0.20508261614644982,0.04127256111106219,56.74477339288466,0.005674477339288466,0.5674477339288466,0.06006444910663642,0.1695536495991717,0.010184146557193914,0.06006444910663642
120,FALSE,FALSE,FALSE,anc2,anc3,NA,1,sympatry,none,NA,exclusion,pop2,anc3,anc3,none,1.519344139040035,1.3891129534004534,0.11785965962348549,23.477300753836996,1.8552020572877772,1.3375839354994405,1,2.5829320121193273,NA,ps,1.5481905368557785,0.008957456263536962,172.83819103398628,3.624070307683107e-252,0.228150516559102,0.048942497331120535,56.74477339288466,0.005674477339288466,0.5674477339288466,0.07578182613023376,0.1834367707065085,0.013901173463572183,0.07578182613023376
