well_plate,mu,n_obs,slope_r2,best.model_r2,best.model,best.se,IC_method,population,nitrate_concentration
B03_22,1.8033638521138522,7,0.9898435282577789,0.9909718797921372,gr.sat,0.10419320787452047,AICc,19,400
B03_23,1.8102908778316353,6,0.9726762917142945,0.9825884357691255,gr.sat,0.1408606139132861,AICc,4,400
B03_24,1.2805754790719537,8,0.943691042290717,0.943691042290717,gr,0.1277036717379916,AICc,3,400
B03_25,1.4229588131407727,8,0.9491982479623821,0.9491982479623821,gr,0.13439329002815942,AICc,19,600
B03_26,3.1232849094641675,3,0.9994856788053001,0.9989208614824346,gr.lagsat,0.14053189542370997,AICc,4,600
B03_27,1.1659752713010265,8,0.9180380054731926,0.9180380054731926,gr,0.1422294869110032,AICc,3,600
B03_28,1.371112352737968,9,0.9856191355558477,0.9856191355558477,gr,0.06259821602560382,AICc,19,1000
B03_29,1.321358739923056,7,0.9188869698909234,0.9188869698909234,gr,0.17556987730308674,AICc,4,1000
B03_3,0.549908573551377,8,0.816153157314822,0.816153157314822,gr,0.10655089964953098,AICc,3,5
B03_30,1.558909636780466,7,0.982177271081925,0.9854822909040922,gr.sat,0.11591387761028507,AICc,3,1000
B03_4,1.044746101918935,5,0.9633804502827074,0.9706781210013665,gr.sat,0.11015719885710709,AICc,19,10
B03_5,0.6558493604037573,8,0.8993140135924477,0.8993140135924477,gr,0.0895895403288298,AICc,4,10
B03_6,1.0313528725311383,5,0.9370422464763974,0.9417383075575111,gr.sat,0.1726294917217693,AICc,3,10
B03_7,0.9100920279400954,8,0.9040612063101356,0.9040612063101356,gr,0.12103414168632808,AICc,19,20
B03_8,0.8012964245279415,8,0.9190555446235662,0.9190555446235662,gr,0.09708234378041448,AICc,4,20
B03_9,0.8340916895707875,8,0.8552883936852153,0.8552883936852153,gr,0.14006626945830403,AICc,3,20
B04_1,0.5293537540949511,8,0.9000230309133478,0.9000230309133478,gr,0.07202670440461502,AICc,14,5
B04_10,1.0343253157054109,8,0.967626780376608,0.967626780376608,gr,0.07723613558162538,AICc,14,40
B04_11,1.0047717307160926,8,0.9503600173644567,0.9503600173644567,gr,0.09374832448237881,AICc,31,40
B04_12,0.8475611127772652,8,0.9167350879325828,0.9167350879325828,gr,0.10428083117013724,AICc,cc1690,40
B04_13,1.3013081150018968,8,0.8932072254008269,0.8932072254008269,gr,0.18369584543251152,AICc,14,60
B04_14,1.073825798650305,8,0.8616989105380344,0.8616989105380344,gr,0.1756277902961138,AICc,31,60
B04_15,1.4178619857180161,7,0.9937587029092773,0.993821867852346,gr.sat,0.06622167589715033,AICc,cc1690,60
B04_16,1.689134181653079,5,0.9182017914279359,0.9569241208443301,gr.sat,0.23407389669826187,AICc,14,80
B04_17,0.9119183124230036,8,0.818171440030608,0.818171440030608,gr,0.17550488279173426,AICc,31,80
B04_18,1.6378476478759563,5,0.9624265725354101,0.9731117332426625,gr.sat,0.15649314007339166,AICc,cc1690,80
B04_19,1.844551435158329,5,0.9442233175219619,0.9651393786401496,gr.sat,0.21921644578719912,AICc,14,100
B04_2,0.5808555568663181,8,0.8373794181988168,0.8373794181988168,gr,0.1045006850384147,AICc,31,5
B04_20,1.0988648995538588,8,0.7779836342023766,0.7779836342023766,gr,0.2396491760016732,AICc,31,100
B04_21,2.5135045113259484,4,0.99322365616805,0.9966194423648793,gr.lagsat,0.11639186185591015,AICc,cc1690,100
B04_22,1.7650890668261348,7,0.9839176931920983,0.9858131143619807,gr.sat,0.12787576134638337,AICc,14,400
B04_23,1.2803751453028365,8,0.901789509056298,0.901789509056298,gr,0.1724995480337427,AICc,31,400
B04_24,1.201953549222004,8,0.9060229141026768,0.9060229141026768,gr,0.1580350635010477,AICc,cc1690,400
B04_25,1.253697208716179,8,0.9375571971725808,0.9375571971725808,gr,0.13208677664284285,AICc,14,600
B04_26,1.500992357913446,8,0.8909234121689149,0.8909234121689149,gr,0.21441168109709485,AICc,31,600
B04_27,1.1896942916788218,8,0.9630409383326691,0.9630409383326691,gr,0.09514760179884854,AICc,cc1690,600
B04_28,1.3226777795244644,9,0.9807597126262017,0.9807597126262017,gr,0.07002119301443316,AICc,14,1000
B04_29,1.2627129416622944,7,0.887494910028171,0.887494910028171,gr,0.20105865807504483,AICc,31,1000
B04_3,0.6619363942493216,6,0.9550659043730024,0.9661006230563668,gr.sat,0.09579149502206356,AICc,cc1690,5
B04_30,1.0318191525580658,8,0.9243276838727084,0.9243276838727084,gr,0.12052676302383748,AICc,cc1690,1000
B04_4,0.7008471329198905,8,0.8606151672315221,0.8606151672315221,gr,0.1151465518379994,AICc,14,10
B04_5,0.6605185306392356,8,0.9282938820008055,0.9282938820008055,gr,0.07494535870089035,AICc,31,10
B04_6,0.8910100994423567,5,0.9268736088225908,0.9564440933246057,gr.sat,0.11389305725357791,AICc,cc1690,10
B04_7,0.9187914392442643,8,0.9373884719143647,0.9373884719143647,gr,0.09694126048187107,AICc,14,20
B04_8,0.6862850766669628,8,0.8923337433482705,0.8923337433482705,gr,0.09732066747526893,AICc,31,20
B04_9,1.1544344448715695,5,0.9523545138260778,0.9672088825516159,gr.sat,0.14588353121891431,AICc,cc1690,20
B05_1,0.9051933166980519,8,0.9204478468346562,0.9204478468346562,gr,0.10864058360200726,AICc,8,5
B05_10,1.2115050208351819,8,0.9504931117067952,0.9504931117067952,gr,0.1128776401133358,AICc,8,40
B05_11,0.9935838474134927,8,0.9134303918147727,0.9134303918147727,gr,0.12487453805214536,AICc,22,40
B05_12,1.0156237001086803,8,0.8866832877634987,0.8866832877634987,gr,0.14822447571086972,AICc,16,40
B05_13,1.3872294046002915,8,0.9687573062000692,0.9687573062000692,gr,0.1017043202245649,AICc,8,60
B05_14,1.1450877517684426,8,0.8940845165651718,0.8940845165651718,gr,0.16089908840905706,AICc,22,60
B05_15,1.1593838430279115,8,0.9454821127106497,0.9454821127106497,gr,0.11365654994686554,AICc,16,60
B05_16,1.3570277532868185,8,0.9558563332608022,0.9558563332608022,gr,0.11905592010760455,AICc,8,80
B05_17,1.609141691531061,5,0.9595971269044703,0.9727163456604161,gr.sat,0.15597173861314795,AICc,22,80
B05_18,1.5128663157123363,5,0.9605295411481514,0.973628155843474,gr.sat,0.14649151809054517,AICc,16,80
B05_19,1.553629220875979,7,0.9818108110943885,0.9853840143529162,gr.sat,0.11501372391241399,AICc,8,100
B05_2,0.5314648209476935,8,0.834091961888607,0.834091961888607,gr,0.09676663599039663,AICc,22,5
B05_20,1.599398290136044,5,0.9298740538908159,0.9665367831108476,gr.sat,0.1992367297459075,AICc,22,100
B05_21,1.8658894949246063,5,0.9633379141362373,0.9752236753521245,gr.sat,0.16893367524495856,AICc,16,100
B05_22,1.2099725274454023,8,0.9827301144825527,0.9827301144825527,gr,0.0654828362251494,AICc,8,400
B05_23,1.7328862443428201,5,0.9619227763537843,0.9814148075385211,gr.sat,0.17123004770291794,AICc,22,400
B05_24,1.098534192490463,8,0.9075956721450482,0.9075956721450482,gr,0.1430994293724905,AICc,16,400
B05_25,1.4959074039673061,7,0.9927702408338949,0.9946512916736112,gr.sat,0.057089578254753554,AICc,8,600
B05_26,3.5008115992732862,3,0.9758653723484365,0.9957908913967918,gr.lagsat,0.29407708052407605,AICc,22,600
B05_27,1.119709757378646,8,0.9600848780971916,0.9600848780971916,gr,0.09320597479237556,AICc,16,600
B05_28,1.55788480940747,8,0.9903539404091187,0.9905767951274256,gr.sat,0.08618154391319179,AICc,8,1000
B05_29,1.1035512448368556,7,0.8471220589259459,0.8471220589259459,gr,0.20965581861341057,AICc,22,1000
B05_3,0.5495824540218827,8,0.8454222325211115,0.8454222325211115,gr,0.09593871932909002,AICc,16,5
B05_30,1.4301349324953616,7,0.9872498210103737,0.9904189149052586,gr.sat,0.07268362983169338,AICc,16,1000
B05_4,0.9695200927207576,8,0.9675910457599377,0.9675910457599377,gr,0.07243822121282827,AICc,8,10
B05_5,0.907847404342096,5,0.952039887691712,0.9689810319323335,gr.sat,0.10425002607427525,AICc,22,10
B05_6,1.4746260645026446,3,0.9992912216746863,0.9942498262164852,gr.lagsat,0.11183255671675629,AICc,16,10
B05_7,1.2057080235466657,8,0.929147711141786,0.929147711141786,gr,0.1359255463684384,AICc,8,20
B05_8,1.00362462955351,5,0.9552809001316214,0.9690192611327942,gr.sat,0.11476592284084437,AICc,22,20
B05_9,1.2222961831975139,5,0.9595812748023475,0.9743544263561129,gr.sat,0.11476592872065151,AICc,16,20
B06_1,0.5006756079664458,8,0.7063287363545605,0.7063287363545605,gr,0.13179778055473743,AICc,23,5
B06_10,1.1075232026610395,8,0.9388135991745985,0.9388135991745985,gr,0.11542901136969416,AICc,23,40
B06_11,1.0856045828187242,8,0.9409913341263262,0.9409913341263262,gr,0.11098419306633506,AICc,anc2,40
B06_12,0.9846031916360963,8,0.9445097898090393,0.9445097898090393,gr,0.09742952093429291,AICc,20,40
B06_13,1.2084100427847155,8,0.9482258244022201,0.9482258244022201,gr,0.11527613513309366,AICc,23,60
B06_14,1.4202511315578783,5,0.9977734702816525,0.9984743133610997,gr.lagsat,0.08466367769842155,AICc,anc2,60
B06_15,1.1341727025987014,8,0.933844013898125,0.933844013898125,gr,0.12323979557752103,AICc,20,60
B06_16,1.7133285100243234,5,0.8910570155827128,0.937912801024981,gr.sat,0.26817987798875126,AICc,23,80
B06_17,1.5808109168434794,5,0.8935529959748009,0.9386388148731806,gr.sat,0.24658722882722195,AICc,anc2,80
B06_18,1.508358413155915,5,0.9702810016373299,0.9809692768114417,gr.sat,0.12030420918754763,AICc,20,80
B06_19,1.0544388007733208,8,0.8492808118118955,0.8492808118118955,gr,0.18134449250985862,AICc,23,100
B06_2,0.4823806800778579,8,0.9366829378739737,0.9366829378739737,gr,0.05120098941125074,AICc,anc2,5
B06_20,1.6734108945522175,5,0.9519345001941912,0.9749838625544516,gr.sat,0.1686566193138393,AICc,anc2,100
B06_21,1.9024225176351977,5,0.9300778003986635,0.9556208832484339,gr.sat,0.23556056982172036,AICc,20,100
B06_22,2.04783478499369,5,0.9413626299659246,0.9754120057063485,gr.sat,0.23238473672773313,AICc,23,400
B06_23,1.2589487933681158,8,0.9546014608997238,0.9546014608997238,gr,0.11208366728359678,AICc,anc2,400
B06_24,1.1334148835763131,8,0.8949055840069791,0.8949055840069791,gr,0.1585676163405434,AICc,20,400
B06_25,1.224963708984673,8,0.9371190846556385,0.9371190846556385,gr,0.1295417123452348,AICc,23,600
B06_26,1.4633571145423612,8,0.8679083579855064,0.8679083579855064,gr,0.2330641268845982,AICc,anc2,600
B06_27,1.7201020659251816,6,0.9431716006383046,0.9598748335965341,gr.sat,0.28399952387205163,AICc,20,600
B06_28,1.3643073421782352,8,0.9854091329331363,0.9893651555201751,gr.sat,0.06777483354887483,AICc,23,1000
B06_29,1.2955340816503642,7,0.8930513830427123,0.8930513830427123,gr,0.2004994580061283,AICc,anc2,1000
B06_3,0.563785049560887,8,0.8992675014927922,0.8992675014927922,gr,0.07703326109913403,AICc,20,5
B06_30,1.1688782785517762,8,0.9475365039872402,0.9475365039872402,gr,0.11228566140732109,AICc,20,1000
B06_4,0.6335451750494183,8,0.8725949047558559,0.8725949047558559,gr,0.09883005217421718,AICc,23,10
B06_5,1.0709577078731352,5,0.9991606408090382,0.996509595098878,gr.sat,0.039744475150083204,AICc,anc2,10
B06_6,0.7348786563304872,8,0.8412100113729712,0.8412100113729712,gr,0.13034649312264954,AICc,20,10
B06_7,1.265743176989863,5,0.968920620193379,0.9804080419154274,gr.sat,0.11556690379795348,AICc,23,20
B06_8,0.6544501667175443,8,0.9439898504561893,0.9439898504561893,gr,0.06508046707266738,AICc,anc2,20
B06_9,1.086603476650775,5,0.9265960249796816,0.949952820416365,gr.sat,0.1562187861254408,AICc,20,20
B07_1,0.9080769987135826,5,0.9038258799033144,0.9446744340454007,gr.sat,0.13296566970309184,AICc,11,5
B07_10,1.0620657062791117,8,0.9321285756806876,0.9321285756806876,gr,0.11699877947229138,AICc,11,40
B07_11,1.2144934669579308,5,0.9652956751364814,0.9843028154289807,gr.lag,0.10748989497048575,AICc,27,40
B07_12,1.025879260735229,8,0.9241309226808242,0.9241309226808242,gr,0.12000138953294054,AICc,anc3,40
B07_13,1.2079695933592933,8,0.9612312903275397,0.9612312903275397,gr,0.09903919480482444,AICc,11,60
B07_14,1.691447527722545,5,0.9656840376379342,0.9798668502703708,gr.lag,0.14259493168138684,AICc,27,60
B07_15,1.1895641941043584,8,0.934853788564545,0.934853788564545,gr,0.1281991053111822,AICc,anc3,60
B07_16,1.8015201358323527,5,0.9233442237088155,0.9540065714259253,gr.sat,0.2328161270581005,AICc,11,80
B07_17,1.958881634384084,5,0.9605216437179506,0.9690120703739917,gr.sat,0.24678429508090965,AICc,27,80
B07_18,1.536472049895401,5,0.9863039813650328,0.9902656242581176,gr.sat,0.08750385312281232,AICc,anc3,80
B07_19,1.6749486181303288,5,0.9453626429850487,0.9727419656084563,gr.sat,0.1924713811895288,AICc,anc5,100
B07_2,0.9708119025580955,5,0.9450155868844924,0.944169012891501,gr.lag,0.15622051136856888,AICc,27,5
B07_20,1.0168289070312335,8,0.8595451623044538,0.8595451623044538,gr,0.1678055265331906,AICc,27,100
B07_21,1.1277765377322695,8,0.7907148344971073,0.7907148344971073,gr,0.23686817269406138,AICc,anc3,100
B07_22,2.0111100748689377,5,0.9297821519296599,0.965234982627482,gr.sat,0.28263260458199124,AICc,11,400
B07_23,1.4640982267735843,8,0.9113594367146346,0.9113594367146346,gr,0.1864086218379722,AICc,27,400
B07_24,1.1420167366696767,8,0.945404811618939,0.945404811618939,gr,0.112037942263521,AICc,anc3,400
B07_25,1.103066372745898,8,0.949288143300457,0.949288143300457,gr,0.10408346639429511,AICc,11,600
B07_26,1.2919541414534366,8,0.9275975736050649,0.9275975736050649,gr,0.147356138311787,AICc,27,600
B07_27,1.6912556290699443,6,0.9726235644397131,0.9837306787394143,gr.sat,0.12700490389729982,AICc,anc3,600
B07_28,1.6146900269224573,6,0.9618512606033759,0.9815601844744832,gr.sat,0.14930486093340456,AICc,11,1000
B07_29,1.3145957985184151,7,0.9253505489170968,0.9253505489170968,gr,0.166981133036454,AICc,27,1000
B07_3,0.5698834374536231,8,0.8358459320700211,0.8358459320700211,gr,0.1031034311361722,AICc,anc3,5
B07_30,1.1731048746919197,8,0.9465076871945513,0.9465076871945513,gr,0.1138530919189007,AICc,anc3,1000
B07_4,1.1659643424350796,5,0.9177123155788209,0.9546152143040283,gr.sat,0.1590422590763107,AICc,11,10
B07_5,0.8327707103239259,8,0.9611464149172602,0.9611464149172602,gr,0.0683550476983892,AICc,27,10
B07_6,1.3356996215131067,4,0.9941233732375551,0.9950912270773142,gr.lagsat,0.11457235459908424,AICc,anc3,10
B07_7,0.8631104687676294,8,0.9092988081573534,0.9092988081573534,gr,0.11128687441719509,AICc,11,20
B07_8,1.4415847278766583,5,0.9754309688153202,0.9819566783325915,gr.lag,0.1145139837068824,AICc,27,20
B07_9,1.110449755239725,5,0.9786612390232036,0.9841431342272685,gr.sat,0.08611513495217714,AICc,anc3,20
B08_1,1.4809512103922013,3,0.99508495678164,0.9963724678623126,gr.lagsat,0.08902186451825404,AICc,anc5,5
B08_10,1.0345281610867338,8,0.9575096149577018,0.9575096149577018,gr,0.08896935732975274,AICc,anc5,40
B08_11,1.619949405513039,5,0.950812387784697,0.9724889572995271,gr.sat,0.18381595078146978,AICc,17,40
B08_12,1.1279486215985894,8,0.884153151413386,0.884153151413386,gr,0.16668328657756884,AICc,7,40
B08_13,1.1789308999588184,8,0.9388727921299909,0.9388727921299909,gr,0.12280799136309091,AICc,anc5,60
B08_14,1.2734752863833887,8,0.9643231007222437,0.9643231007222437,gr,0.09999934651441182,AICc,17,60
B08_15,1.193698050504711,8,0.9211354739178677,0.9211354739178677,gr,0.14259291734688453,AICc,7,60
B08_16,1.668296672656323,5,0.9519031957655604,0.975381390293502,gr.sat,0.1685215822906645,AICc,anc5,80
B08_17,1.799416040964134,5,0.975088714720669,0.9813471126421042,gr.sat,0.16086640633483462,AICc,17,80
B08_18,1.5727714643861528,5,0.9635861984521955,0.9772694945992311,gr.sat,0.1379216555263843,AICc,7,80
B08_19,1.7035819525178084,5,0.9521788166444163,0.9720859263275605,gr.sat,0.17154274302245776,AICc,11,100
B08_2,0.9486343274249656,5,0.9835926939951547,0.9875427866604948,gr.sat,0.06699709339154244,AICc,17,5
B08_20,1.2482525510600848,8,0.9286742420976835,0.9286742420976835,gr,0.1412271954055993,AICc,17,100
B08_21,1.7155431463746522,5,0.95794076020514,0.9763915713679925,gr.sat,0.16863329076638972,AICc,7,100
B08_22,1.6834681241252143,6,0.9819451442389355,0.9883384220262975,gr.sat,0.10764468298430617,AICc,anc5,400
B08_23,1.4579301188458311,8,0.9787819103168446,0.9787819103168446,gr,0.08763372169990173,AICc,17,400
B08_24,1.1646602308468172,8,0.9458173275836537,0.9458173275836537,gr,0.11380207967105162,AICc,7,400
B08_25,1.2632250255956696,8,0.980910121621025,0.980910121621025,gr,0.07194358388215921,AICc,anc5,600
B08_26,1.4380659347182498,8,0.9709445497541324,0.9709445497541324,gr,0.10155931530142955,AICc,17,600
B08_27,1.5519065006546613,6,0.9492243907156022,0.9678736154388187,gr.sat,0.16326052983746736,AICc,7,600
B08_28,1.3122455843112302,9,0.9528757795649365,0.9528757795649365,gr,0.11029861152152205,AICc,anc5,1000
B08_29,1.5053817433453236,7,0.942095662736773,0.942095662736773,gr,0.1669051310442096,AICc,17,1000
B08_3,0.7309300911535638,8,0.8358362387601396,0.8358362387601396,gr,0.1322446966885618,AICc,7,5
B08_30,1.2100702251592763,8,0.9606165782297583,0.9606165782297583,gr,0.10002685963013128,AICc,7,1000
B08_4,0.7839270986449436,8,0.842484835734695,0.842484835734695,gr,0.13838218736115318,AICc,anc5,10
B08_5,1.1304640810708106,5,0.976560322599488,0.9846867782145581,gr.sat,0.09366351606647029,AICc,17,10
B08_6,0.6835192003744027,8,0.831935943375387,0.831935943375387,gr,0.12542022350096327,AICc,7,10
B08_7,0.850571603320464,8,0.9290193444729654,0.9290193444729654,gr,0.09598268147424434,AICc,anc5,20
B08_8,1.533861835810013,5,0.9916255815465187,0.994271787453957,gr.sat,0.08304540671271986,AICc,17,20
B08_9,1.017448348448309,8,0.9039087108581207,0.9039087108581207,gr,0.13543049632181692,AICc,7,20
B09_1,1.8649590807813436,3,0.9997659448937221,0.9954774284033556,gr.lagsat,0.11394892904322253,AICc,1,5
B09_10,1.1183480071339658,8,0.9149135437894781,0.9149135437894781,gr,0.13923279220213058,AICc,1,40
B09_11,0.9784258924816421,8,0.9454416275034517,0.9454416275034517,gr,0.09595456812436264,AICc,26,40
B09_12,1.1060953753363878,8,0.9102454107802057,0.9102454107802057,gr,0.1417966707429236,AICc,5,40
B09_13,1.1622725543582275,8,0.9406699273240645,0.9406699273240645,gr,0.11916567230229633,AICc,1,60
B09_14,1.3707274725261827,6,0.9856021951599045,0.990305147231678,gr.sat,0.09937619526405067,AICc,26,60
B09_15,1.1111612901004615,8,0.9627479667553713,0.9627479667553713,gr,0.08923190484321576,AICc,5,60
B09_16,2.623181659145898,3,0.9899230048078339,0.9974915769682213,gr.lagsat,0.14942112164599738,AICc,1,80
B09_17,1.8521789571061966,5,0.9623485290931058,0.9715165349685831,gr.sat,0.21836116672637826,AICc,26,80
B09_18,1.4219262838675413,5,0.9619258829520291,0.972576880943821,gr.sat,0.1464407722535826,AICc,5,80
B09_19,1.2507568426665858,8,0.9379079997940187,0.9379079997940187,gr,0.13138172731546385,AICc,1,100
B09_2,1.4825715965038662,3,0.9999408482214246,0.9963446698430252,gr.lagsat,0.09090979523301808,AICc,26,5
B09_20,1.6309290013492757,5,0.9144469762080946,0.9556784307556844,gr.sat,0.23397149639150996,AICc,26,100
B09_21,1.2115488147512323,8,0.8838575104027667,0.8838575104027667,gr,0.17929564016272034,AICc,5,100
B09_22,1.4769454873478485,8,0.8914708310067436,0.8914708310067436,gr,0.21038196687423621,AICc,1,400
B09_23,1.9511787166323349,5,0.9876862663627218,0.9901879607460153,gr.sat,0.1271287386018408,AICc,26,400
B09_24,1.1515814403936018,8,0.9763441739735319,0.9763441739735319,gr,0.07317902535025862,AICc,30,400
B09_25,1.2557735366462597,8,0.9763623915913515,0.9763623915913515,gr,0.07976859581899301,AICc,1,600
B09_26,1.5450261596876647,5,0.9376432773704596,0.9758558221231779,gr.sat,0.19097626584964794,AICc,26,600
B09_27,1.2197087184009296,8,0.8707422294734353,0.8707422294734353,gr,0.1918509833737435,AICc,5,600
B09_28,1.3840590413917484,9,0.9727665865074947,0.9727665865074947,gr,0.08752907007159243,AICc,1,1000
B09_29,1.1083711700180057,7,0.9019360092758001,0.9019360092758001,gr,0.1634433055020865,AICc,26,1000
B09_3,0.6047799970683277,8,0.7775857896472139,0.7775857896472139,gr,0.13204711025729998,AICc,5,5
B09_30,1.2144698228113406,8,0.9545120121815369,0.9545120121815369,gr,0.10823526047520116,AICc,5,1000
B09_4,0.7440768503682662,8,0.9431451614749162,0.9431451614749162,gr,0.07458244431121248,AICc,1,10
B09_5,0.6617976281173952,8,0.8973745869084627,0.8973745869084627,gr,0.09136716657766819,AICc,26,10
B09_6,0.8065478131459817,8,0.7627911772355331,0.7627911772355331,gr,0.183618773144391,AICc,5,10
B09_7,0.8472836603122895,8,0.9280068853205022,0.9280068853205022,gr,0.09634364838177269,AICc,1,20
B09_8,0.7868413256336227,8,0.9034821029750553,0.9034821029750553,gr,0.10499187328065104,AICc,26,20
B09_9,1.5969734833779732,4,0.9973771498076768,0.9966325152830503,gr.lagsat,0.08575731636750054,AICc,5,20
B10_11,1.0019061601681791,8,0.917890233813691,0.917890233813691,gr,0.12233576859534413,AICc,2,40
B10_12,1.8227893179107337,5,0.9979567922815088,0.9975578689999013,gr.sat,0.062073100442593815,AICc,29,40
B10_14,1.0430861846446395,8,0.9128761457491442,0.9128761457491442,gr,0.13155494540432683,AICc,2,60
B10_15,1.8299151835506968,4,0.9972993738283649,0.9978777540446823,gr.lagsat,0.13962559809904324,AICc,29,60
B10_17,1.7036712256517166,5,0.9160349477273095,0.9348188795364659,gr.sat,0.3212135197638521,AICc,2,80
B10_18,1.6115548209109234,5,0.9905594223743077,0.9926631000277321,gr.sat,0.09573360824671255,AICc,29,80
B10_2,0.6388612818156086,8,0.9108666997242513,0.9108666997242513,gr,0.08158748096331139,AICc,2,5
B10_20,1.5785973308254786,5,0.9543410489864298,0.9764979104728213,gr.sat,0.16091077008478905,AICc,2,100
B10_21,1.3079434233854785,6,0.9744237332780301,0.982759235971887,gr.sat,0.10082335258010124,AICc,29,100
B10_23,1.7943763067879321,5,0.9308864858786404,0.9595379399981687,gr.sat,0.22540362354846058,AICc,2,400
B10_24,1.6031031066741674,7,0.9882046323080548,0.9913632363914278,gr.sat,0.07832650633615591,AICc,29,400
