population,well_plate,term,estimate,std.error,statistic,p.value
18,E06_26,r,1.5745245066754865,0.11020070256066065,14.287790096517577,7.353218110370225e-6
22,F06_26,K,1872.5511712673333,890.5875207016643,2.1026020775498995,0.0801886861603223
22,F06_26,r,1.1914260212569574,0.05720330145051398,20.827924106577107,7.975636379251096e-7
20,B06_27,K,871.4172560915897,132.6778754947724,6.567916865128913,5.970748383874888e-4
20,B06_27,r,2.1514079617741837,0.30471234461362084,7.060455540461272,4.041633702051316e-4
anc3,C06_27,K,818.2079795052523,29.69684970920137,27.5520126719615,1.511498226904087e-7
anc3,C06_27,r,1.5457127549566494,0.021689109115399296,71.26677019016846,5.136121917591985e-10
5,D06_27,K,751.4560707383819,118.76822202514278,6.3270802401950705,7.287682509766891e-4
5,D06_27,r,1.9372853128607173,0.22226098198971433,8.71626362629123,0.00012606186505142588
29,E06_27,K,1854.4953261144874,193.07350413299127,9.605125956781151,7.284481736153305e-5
29,E06_27,r,1.4374627626610625,0.03108925279575194,46.23664557346578,6.8578922074382766e-9
anc4,F06_27,K,893.3247740245927,63.1345030373549,14.149549470533374,7.783460367309971e-6
anc4,F06_27,r,1.3115729715709006,0.029039985745674467,45.16438069416961,7.891851646336806e-9
23,B06_28,K,814.6697152279885,27.450441453145626,29.677836570261537,1.2707287983811988e-8
23,B06_28,r,1.5942520710272978,0.022871036288548342,69.70615808193828,3.2880017537609894e-11
1,C06_28,K,1493.6855201872127,164.07059113619758,9.10391990327676,3.95853904225819e-5
1,C06_28,r,1.494038843424385,0.04057021780511579,36.82600006243967,2.8296767084015e-9
14,D06_28,K,1119.553765583342,206.83472404117458,5.412794059475586,9.947541369544307e-4
14,D06_28,r,1.4638318232478102,0.06399618275125028,22.873736531093513,7.734922328098764e-8
24,E06_28,K,1135.1246637713948,70.12153710765244,16.187960369846447,8.352224955877694e-7
24,E06_28,r,1.5565676889795628,0.023738368199106356,65.57180661803707,5.041470234735969e-11
8,F06_28,K,707.15640918982,28.122277981973717,25.145772673291432,4.014606957210389e-8
8,F06_28,r,1.6323026932017535,0.03418362296907279,47.7510150014982,4.6212049852223176e-10
anc2,B06_29,K,563.6972026820869,41.707091779166475,13.515619973379799,3.971758697897043e-5
anc2,B06_29,r,2.131628500783585,0.1209536820173053,17.623510630115458,1.0788859175996691e-5
26,C06_29,K,646.8856736174189,59.647250066056706,10.845188552716538,1.157041395819204e-4
26,C06_29,r,1.83907584770673,0.11855102294172162,15.512947944876016,2.021568235553962e-5
31,D06_29,K,923.6449006002041,224.89183238486163,4.10706289688437,0.00929047210522496
31,D06_29,r,1.4722242546489364,0.14029881961266188,10.493489957459834,1.3562768483254563e-4
18,E06_29,K,631.157350811677,32.331887764556434,19.52120319753114,6.510844523294856e-6
18,E06_29,r,1.7988357742958407,0.05849515130675213,30.751878302914996,6.823979804672901e-7
22,F06_29,K,471.02458077769677,43.03584932791755,10.944935167624099,1.107026859763932e-4
22,F06_29,r,1.7062946108697747,0.11033971519155045,15.464011375302505,2.0531899579020748e-5
20,B06_3,K,55.269695331465634,22.33498726477737,2.47457921852621,0.048157820016442664
20,B06_3,r,0.7149139647713755,0.1574417805232582,4.540814784965954,0.003929855187563175
anc3,C06_3,K,36.719271341584594,5.457791450601356,6.727862666415874,5.247012226827745e-4
anc3,C06_3,r,1.028310595344286,0.2003083022862533,5.133639412882471,0.002149341363414364
5,D06_3,K,84.93472713206032,176.69552954285112,0.4806840747573213,0.6477658624640839
5,D06_3,r,0.5718560494786821,0.22449418174616081,2.5473089994166926,0.0436486356448238
29,E06_3,K,32.498814636087666,2.8678638855590877,11.332063142791746,2.8272313104613718e-5
29,E06_3,r,1.91758444752082,0.4036067090086942,4.751121338469903,0.0031550755488211814
anc4,F06_3,K,38.308094244842245,4.56881026769863,8.38469798487354,1.5664547378524377e-4
anc4,F06_3,r,1.1636849444994217,0.1803762394428256,6.451431452911947,6.570222945349764e-4
20,B06_30,K,801.1076000209262,53.627305780668195,14.93842713817096,5.665230265493561e-6
20,B06_30,r,1.5654259016187642,0.046448137172533474,33.70266273120764,4.542678483712591e-8
anc3,C06_30,K,673.8700796838625,44.541992898368534,15.128871337693216,5.259629171103155e-6
anc3,C06_30,r,1.567642076117596,0.047729000472986734,32.844644986957924,5.2989862402515624e-8
5,D06_30,K,1458.7245787057007,716.9114573353473,2.0347346437000207,0.08808431641700887
5,D06_30,r,1.173121669105586,0.07977841632952946,14.704750019854211,6.213616767463639e-6
29,E06_30,K,1062.1397609056403,181.17218679377845,5.862598336435793,0.0010888210721295927
29,E06_30,r,1.440481733345825,0.06093255458041574,23.640593165099443,3.759915639529328e-7
anc4,F06_30,K,616.2611454466855,72.08821762175607,8.548708315694286,1.4055883524570503e-4
anc4,F06_30,r,1.2934598502404895,0.05069949600733041,25.512282213879878,2.3897129382287383e-7
23,B06_4,K,60.13206322146417,6.597038170681812,9.11500913981364,9.799407254568884e-5
23,B06_4,r,1.291553277438849,0.16620745228767275,7.770730251032436,2.3900543617530674e-4
1,C06_4,K,59.944887794189825,9.207127919049762,6.510704350068001,6.256969192054676e-4
1,C06_4,r,1.134443257814077,0.1500570568461542,7.560079356861994,2.7809881227922376e-4
14,D06_4,K,64.41544685528119,9.097353824668037,7.08067951370812,3.9792800395208457e-4
14,D06_4,r,1.1124464652004389,0.12396891876492046,8.973591738022227,1.0702954867010654e-4
24,E06_4,K,577.9363211517451,3377.671806918721,0.17110493682894762,0.8697657910005892
24,E06_4,r,0.7734558885036515,0.12367282249011328,6.254048973172611,7.750754126022379e-4
8,F06_4,K,424.0420227095653,111.61895045610461,3.799014602599444,0.008978143310273962
8,F06_4,r,1.2379037636320458,0.07565343767270392,16.362822387365043,3.3180430031664704e-6
anc2,B06_5,K,55.81694536173491,2.304925666706697,24.216375464067255,3.2586876580048347e-7
anc2,B06_5,r,1.4699741111548792,0.07117118611673846,20.654062287844347,8.381955817337081e-7
26,C06_5,K,54.72720991579033,3.822744855876941,14.316207850402263,7.268236379706862e-6
26,C06_5,r,1.4956220333708794,0.1271826034524236,11.759643164800922,2.2829348522572724e-5
31,D06_5,K,51.05471432117689,3.5078692980156663,14.55433768585892,6.599270345129948e-6
31,D06_5,r,1.3861435878568713,0.0935674748806898,14.814374221644618,5.94901024157553e-6
18,E06_5,K,58.93680771284635,6.558129196896497,8.986832363829766,1.0614386825621098e-4
18,E06_5,r,1.3214820405491323,0.18038972222080404,7.325705834457613,3.305389828994376e-4
22,F06_5,K,52.547998379195796,3.7148296290254708,14.145466583074757,7.796605537112668e-6
22,F06_5,r,1.6826167221369326,0.1744963637358183,9.642703642147858,7.124700734318974e-5
20,B06_6,K,45.23369429096574,7.143338607739042,6.332290372174136,7.255876567771628e-4
20,B06_6,r,1.2232170690827313,0.19993669731169333,6.118021781543109,8.70609476509486e-4
anc3,C06_6,K,38.40038756641099,11.813388386518618,3.2505819930743436,0.017453599761504124
anc3,C06_6,r,1.0392768361681446,0.5068330633474311,2.0505308578413057,0.0861786710487504
5,D06_6,K,221.01660550884944,829.8642994075358,0.26632861019161763,0.7989021727447729
5,D06_6,r,0.559608244188883,0.2027927009239581,2.759508806969938,0.03287537581046238
29,E06_6,K,115.13860351315233,5.196415082813219,22.157314548247932,5.525235949201946e-7
29,E06_6,r,1.2918936627071504,0.038308593042631144,33.72333881511874,4.5260696709705236e-8
anc4,F06_6,K,41.59183583819171,6.067860146106164,6.854448658458585,4.745129309195697e-4
anc4,F06_6,r,1.536645926065644,0.3841424791604415,4.000197867791253,0.007117373625035198
23,B06_7,K,89.98537351313391,7.026666314087997,12.806268220353546,1.3924722984744276e-5
23,B06_7,r,1.578019976652652,0.13026162465664745,12.114235338397672,1.922308340502186e-5
1,C06_7,K,167.08042172698927,41.935679784835685,3.984206827795529,0.007248343827430571
1,C06_7,r,1.0618470683579013,0.099379644965593,10.684754093512124,3.965385131744104e-5
14,D06_7,K,107.55634198113816,11.002783749201486,9.775375435234192,6.592138969471384e-5
14,D06_7,r,1.3530585924916994,0.10156741790428706,13.321777991508714,1.1066479466375462e-5
24,E06_7,K,4e3,153936.11812601433,0.025984804922296028,0.9801121381887319
24,E06_7,r,0.6983506571658867,0.16984923095539517,4.1115915170041815,0.006275143400983237
8,F06_7,K,404.8904392009575,60.38403561494481,6.7052563658191255,5.342920957918193e-4
8,F06_7,r,1.3576252458596902,0.06667444635851968,20.36200253631671,9.12007518928254e-7
anc2,B06_8,K,191.92251274463268,136.3586862415272,1.4074828530152255,0.2089214567185062
anc2,B06_8,r,0.7942503023149402,0.11930986828936414,6.6570377932916,5.55429419992422e-4
26,C06_8,K,63.76101198845555,6.556132193719899,9.725400602741361,6.78714624194829e-5
26,C06_8,r,1.4488242900778847,0.19162143710322027,7.560867468588339,2.7793941637810164e-4
31,D06_8,K,80.8214947118911,9.873411940021619,8.185771565377848,1.790910740075554e-4
31,D06_8,r,1.2726762613284714,0.1250967067567316,10.17353929071348,5.250284148889522e-5
18,E06_8,K,74.43681113723677,10.745230065494557,6.927428327130078,0.00044809297206363133
18,E06_8,r,1.2643082174121179,0.17255916598162033,7.326809968163512,3.3026657023895324e-4
22,F06_8,K,94.03506719999875,6.29062485922885,14.948446188464375,5.643006069352798e-6
22,F06_8,r,1.347901092394249,0.06339413830198673,21.26223541320707,7.056949364737106e-7
20,B06_9,K,49.52493189723779,6.717298524854962,7.372745414542541,3.1915902573928e-4
20,B06_9,r,1.44455409083104,0.2678868242513894,5.392404403866637,0.0016758710796564318
anc3,C06_9,K,51.70269847460512,6.391543502095167,8.089235167946025,1.9130865778452623e-4
anc3,C06_9,r,1.5575547766959983,0.28194240862110836,5.5243721024925225,0.0014808925500329063
5,D06_9,K,150.5726349974708,147.14064934413642,1.023324524314879,0.3456294253743771
5,D06_9,r,0.9339230243762852,0.21227477560632482,4.3995949198801485,0.004570370719353135
29,E06_9,K,149.28881175708634,28.416014111007684,5.253685867901347,0.001912994536018295
29,E06_9,r,1.846929070405559,0.2881436868734595,6.40975025497141,6.801284100832884e-4
anc4,F06_9,K,55.912152778274375,3.959003871241266,14.122783052683463,7.870108556778908e-6
anc4,F06_9,r,1.8648208044175048,0.1812640619981006,10.287868338937729,4.925453954989901e-5
11,B07_1,K,37.65222986436383,3.937194202886745,9.563213782230319,7.467608237293168e-5
11,B07_1,r,1.3533989235664439,0.22993163877483533,5.886092626390507,0.0010663285324297098
11,C07_1,K,31.658933959853687,3.813748825340123,8.301263509935067,1.6563945823007108e-4
11,C07_1,r,1.4299959580180432,0.2984021606174094,4.792176956960728,0.0030248621616423173
32,D07_1,K,35.12105725667255,4.071134122646102,8.626848489542033,1.3357097554000306e-4
32,D07_1,r,1.2282851370227672,0.24585664326913256,4.9959404012451145,0.0024622767643270845
anc5,E07_1,K,41.13109695558821,3.8599363077679825,10.655900428412087,4.0273798793580704e-5
anc5,E07_1,r,1.2751590233908199,0.16763400263142422,7.606804129079371,2.6882795846002377e-4
32,F07_1,K,42.55174527987214,11.160331537665378,3.8127671329711683,0.008834979757468263
32,F07_1,r,0.8382256663518679,0.30686203194137396,2.731604366460074,0.03411333888404153
11,B07_10,K,209.13833969102794,28.98040890014858,7.216542058174884,3.587946515801281e-4
11,B07_10,r,1.3011781898515755,0.0837117006837774,15.543564152003098,4.487720527055193e-6
11,C07_10,K,176.71614241010764,18.226002643370062,9.695825566797575,6.905694671139534e-5
11,C07_10,r,1.4763355386998214,0.08197087793083047,18.0104883095872,1.8847412946956614e-6
32,D07_10,K,195.45045117217893,25.058247289419334,7.79984525313175,2.3411689448152886e-4
32,D07_10,r,1.2955313742910652,0.09596292349022076,13.50033249480033,1.023992400154017e-5
anc5,E07_10,K,259.7710461191849,63.77381911199133,4.0733180125688975,0.0065512555057689525
anc5,E07_10,r,1.2038030231787527,0.09848882551317724,12.222737116686305,1.8254956402515464e-5
32,F07_10,K,213.2293206503084,28.412610493818363,7.5047423289985975,2.895586036984001e-4
32,F07_10,r,1.2297323584505517,0.08029880278425347,15.314454460231396,4.896517439421596e-6
27,B07_11,K,4e3,64454.340922159005,0.062059435295921624,0.9525311847388362
27,B07_11,r,0.7768196701480041,0.12519142421061674,6.205054979174258,8.080305145664947e-4
27,C07_11,K,4e3,90832.70386813594,0.04403700241938078,0.9663038972611198
27,C07_11,r,0.8698068304729074,0.15752216975213318,5.5218057994095675,0.001484428859156201
35,D07_11,K,197.50169985566853,23.349404458531282,8.458532645080222,1.491539161436281e-4
35,D07_11,r,1.3744281052534904,0.08758883995655316,15.69181765548271,4.244337560611511e-6
17,E07_11,K,205.93355952639024,10.267137128588825,20.057544469038852,9.971425266802346e-7
17,E07_11,r,1.7407361520048765,0.08634262030937523,20.160798291360916,9.67272202115524e-7
35,F07_11,K,270.1497527931135,49.006194074168526,5.512563419723124,0.0014972446257651808
35,F07_11,r,1.2329755500329604,0.09968775340585327,12.368375331052098,1.7043064320438088e-5
anc3,B07_12,K,142.07070074091052,23.365191754661744,6.0804423191846935,8.993317093568956e-4
anc3,B07_12,r,1.4597803024943177,0.1627329197877998,8.970405646244409,1.0724394333084961e-4
7,C07_12,K,277.16468723800284,156.83971526620928,1.7671843306241788,0.12762028676826645
7,C07_12,r,1.1214499467373138,0.1886458993672353,5.944735350722875,0.0010124657544058888
anc3,D07_12,K,137.40378876093536,26.040480425574348,5.276545843831327,0.0018714157565776603
anc3,D07_12,r,1.331943816802041,0.16382859940076602,8.130105620592964,1.8602232769403704e-4
15,E07_12,K,117.53333887893201,10.144058371122506,11.586421782973847,2.4873314410824518e-5
15,E07_12,r,1.6202189899253034,0.19342389164615043,8.376519447190791,1.575017206673314e-4
cc1690,F07_12,K,184.55110370085626,15.770730184640515,11.702128027058311,2.3485605791940547e-5
cc1690,F07_12,r,1.3941539012146074,0.07536448000882254,18.498819351654795,1.6092379167379096e-6
11,B07_13,K,268.23613398555966,15.318391957915411,17.51072401871497,2.225263521431715e-6
11,B07_13,r,1.5334626453137286,0.03776360528901259,40.60689210094814,1.4912977085217227e-8
11,C07_13,K,223.96610068382427,12.976084091547339,17.25991440127276,2.422889490139026e-6
11,C07_13,r,1.7871553919271408,0.051584702931563524,34.645065113549784,3.852747439347501e-8
32,D07_13,K,334.09053410521864,20.622342262320892,16.20041651212607,3.5186053069983864e-6
32,D07_13,r,1.306206213371484,0.02585234230235395,50.52564282550711,4.0323324416760156e-9
anc5,E07_13,K,246.97156228783936,55.32370049859601,4.464118633823255,0.004264172804372031
anc5,E07_13,r,1.4141313828848843,0.11975067132391447,11.808964135656408,2.2283489844043976e-5
32,F07_13,K,314.6792730892435,32.05400940844393,9.81715794362836,6.43406536515917e-5
32,F07_13,r,1.2913281437830761,0.04744910172015931,27.215017713063265,1.6264963560645364e-7
27,B07_14,K,4e3,89952.0757647332,0.044468123342276976,0.965974265755449
27,B07_14,r,1.005152883663909,0.1981527931879475,5.0726152656880465,0.0022820916236500656
27,C07_14,K,4e3,118504.11299970704,0.033754102695236314,0.974168119946894
27,C07_14,r,1.0527659909354912,0.233357583522028,4.511385381380221,0.004054515397987168
35,D07_14,K,485.46717835560685,84.11587769217368,5.771409532599762,0.0011814077760910324
35,D07_14,r,1.4060407472118417,0.07097928072096978,19.80917153470742,1.0735026857868164e-6
17,E07_14,K,565.6787057806188,43.3731212535307,13.042148903096773,1.2521940900602566e-5
17,E07_14,r,1.8078827304960008,0.06749487468172664,26.78548169799716,1.788182597225335e-7
35,F07_14,K,418.09937398282233,87.158519272114,4.79699950704178,0.0030099697679927206
35,F07_14,r,1.3959376897254085,0.11093234499113148,12.583685036469815,1.541837764107428e-5
anc3,B07_15,K,227.5527473966316,33.81984182031494,6.728380002651134,5.244840641113418e-4
anc3,B07_15,r,1.590270189508999,0.13601362624913932,11.691991702331824,2.360351881117925e-5
7,C07_15,K,424.19888372972383,266.6562106887821,1.590808189443642,0.1627568640260212
7,C07_15,r,1.1592553169160231,0.08513864393937072,13.616088573615958,9.7423813644087e-6
anc3,D07_15,K,212.66510178030904,24.165754896339653,8.800267266325749,1.1944837557414166e-4
anc3,D07_15,r,1.3861757008145101,0.07104303034968223,19.511776088260717,1.1740666445457673e-6
15,E07_15,K,209.8770407297026,28.172946249688255,7.449595043046837,3.015234891500274e-4
15,E07_15,r,1.5491339688584882,0.16429533739771696,9.428958809150082,8.091104642681966e-5
cc1690,F07_15,K,258.36786938888866,27.048972580812137,9.551855199563786,7.518151090999279e-5
cc1690,F07_15,r,1.499721587513101,0.07366011900656946,20.360021239978536,9.125334968841355e-7
11,B07_16,K,261.6474016299176,15.202326647971352,17.211010372865044,2.4637638980073054e-6
11,B07_16,r,2.5613234428511578,0.20353169958913564,12.584395688836862,1.5413321215711588e-5
11,C07_16,K,245.01265466444775,20.745859746079688,11.810195270926162,2.2270059295150084e-5
11,C07_16,r,2.2595819405143107,0.2736136202128936,8.258294812795404,1.7050315579209197e-4
32,D07_16,K,254.46172077209118,16.70899430867631,15.229026718858803,5.059918276914322e-6
32,D07_16,r,1.730802631626635,0.12383363800105202,13.976837469734445,8.36276188123995e-6
anc5,E07_16,K,238.98662977368883,15.695516944928197,15.226426158006491,5.064991056337559e-6
anc5,E07_16,r,1.7399702923087195,0.11584296966317272,15.020076724275034,5.4870358705089635e-6
32,F07_16,K,326.1271207270124,23.64415346852585,13.793140074189578,9.034687270201392e-6
32,F07_16,r,2.316627347809634,0.22271125295171063,10.401932174985054,4.6243544831676984e-5
27,B07_17,K,292.76791450551565,30.723703066136835,9.529056893802611,7.620797433066689e-5
27,B07_17,r,2.88733478403699,0.5343749615876392,5.403199984255733,0.0016588667700750258
27,C07_17,K,290.9407461282919,31.980466205405296,9.097451683775562,9.906648808423994e-5
27,C07_17,r,2.8779313048808897,0.5749814352018291,5.005259524371744,0.0024395377207171317
35,D07_17,K,511.79859694439665,35.27875153638703,14.507276325142062,6.725601257943517e-6
35,D07_17,r,1.567219525885501,0.05766960948432345,27.175830387953717,1.6405196562198458e-7
17,E07_17,K,562.2229447370337,27.905569668840087,20.147338019220694,9.711064595207026e-7
17,E07_17,r,1.9347718132309706,0.08907376794849399,21.72100560907823,6.217494979432852e-7
35,F07_17,K,445.4484429859694,30.8196627371989,14.453384736372191,6.8737352962216745e-6
35,F07_17,r,1.5273440248965744,0.06406537331311056,23.84039842290302,3.5764277291607986e-7
anc3,B07_18,K,248.40445198441125,16.5637792246485,14.996846348613577,5.53706255323253e-6
anc3,B07_18,r,2.170168847235775,0.2271134668759916,9.555438860966927,7.502162066178133e-5
7,C07_18,K,240.68636447560635,17.309135195354656,13.905164051188452,8.617775949112353e-6
7,C07_18,r,2.0598588380402076,0.24784447139494079,8.311094560418164,1.6454929509018723e-4
anc3,D07_18,K,291.0267646754528,26.913261618852545,10.813507808789353,3.70188533148331e-5
anc3,D07_18,r,1.3970558668954958,0.10281606159560559,13.58791462359619,9.860842275135475e-6
15,E07_18,K,231.65879802434208,15.882396901265054,14.585883948403918,6.5161318809450615e-6
15,E07_18,r,1.7043080791184817,0.13963484567883666,12.205463978801031,1.8405222621735138e-5
cc1690,F07_18,K,294.2252558364493,20.383910981943018,14.434190577906627,6.927408665278409e-6
cc1690,F07_18,r,1.6101004987002732,0.11400947090234831,14.122515313480935,7.870980927840578e-6
anc5,B07_19,K,397.05330518266936,22.255732706329287,17.840495768973348,1.993272204949479e-6
anc5,B07_19,r,1.7792901621926587,0.08104417562369964,21.954571670321773,5.835100153977297e-7
anc5,C07_19,K,325.4069278001825,19.02471887016136,17.10442766702615,2.5556592677125005e-6
anc5,C07_19,r,2.032229652574204,0.12545450226032995,16.19893759059468,3.520495447583949e-6
32,D07_19,K,332.70569431689904,17.45280429007404,19.063165367992994,1.3472902159996121e-6
32,D07_19,r,2.126108191613052,0.12702228788026565,16.738071932834135,2.903405518517125e-6
11,E07_19,K,294.1542446464288,18.37907971177122,16.00484078960887,3.779138242803343e-6
11,E07_19,r,2.0623386584371417,0.1773318979418746,11.629823412328953,2.4341915518041423e-5
32,F07_19,K,326.44044211363956,18.944735068704997,17.231195945985537,2.4467961178261487e-6
32,F07_19,r,1.8780790756999735,0.09903588388942437,18.963622092744565,1.3896599033399932e-6
27,B07_2,K,4e3,452849.49637294316,0.008832956715283193,0.9932387785500524
27,B07_2,r,0.5174204905206812,0.20596569629208533,2.512168287416724,0.04576888744934635
27,C07_2,K,4e3,338501.09768916713,0.011816800675999727,0.9909548918229559
27,C07_2,r,0.5314921916380027,0.16370201570559068,3.246705236628625,0.017538672938440313
35,D07_2,K,40.23044807095441,3.046879655012909,13.20381919409415,1.1655093060297283e-5
35,D07_2,r,1.2544784239169418,0.13202099106204834,9.5021133671641,7.744204740850984e-5
17,E07_2,K,66.33131121916998,3.9338711443718406,16.861587170710884,2.7803451328061726e-6
17,E07_2,r,1.4262580478973992,0.09771678263447925,14.595835121101764,6.490159192250631e-6
35,F07_2,K,52.10305340167077,3.4503165036794914,15.100948955293509,5.316930778660752e-6
35,F07_2,r,1.5659335101827954,0.16045295727755213,9.759455585938735,6.653547320290533e-5
27,B07_20,K,295.6147407945767,25.535634259436062,11.576557597559558,2.4995958943578607e-5
27,B07_20,r,1.8175115325210824,0.1541358090878748,11.791624174009401,2.2473654876953084e-5
27,C07_20,K,307.8805597231962,17.114017269064824,17.989964301351904,1.8974728703424604e-6
27,C07_20,r,2.0032037330798884,0.12211701723839223,16.40396873737351,3.269361792338582e-6
35,D07_20,K,435.3539781456172,72.62631902919591,5.994438159128016,9.692396528007493e-4
35,D07_20,r,1.7844167964488336,0.23041137384369087,7.7444822565893245,2.4351367076126608e-4
17,E07_20,K,541.8999208216238,53.52912531255505,10.123459287957452,5.400342281301095e-5
17,E07_20,r,1.6770960468133747,0.11256386341458441,14.899062593795804,5.7535396003805665e-6
35,F07_20,K,350.72240508292134,63.768442146662615,5.499936853973729,0.001514957297201487
35,F07_20,r,1.87419721054503,0.3321652651401906,5.642363628099475,0.0013282136482642129
