nitrate_concentration,population,well_plate,term,estimate,std.error,statistic,p.value,ancestor_id,treatment,note
10,anc3,D07_6,r,1.2939016234963512,0.03915525273634283,33.04541621041274,5.001031803784483e-6,anc3,none,NA
10,anc3,F05_6,r,1.0894858133114413,0.026824245372599483,40.6157115765252,2.1959472757808272e-6,anc3,none,NA
10,anc4,B11_6,r,0.7545676522778725,0.0786155230167213,9.598201771390341,6.585668403872531e-4,anc4,none,NA
10,anc4,D04_6,r,0.8749449470523012,0.0371164202148363,23.572988504493903,1.9199956622562886e-5,anc4,none,NA
10,anc4,E02_6,r,1.0967251967790785,0.026202081783918033,41.85641453314645,1.9473874061656378e-6,anc4,none,NA
10,anc4,F06_6,r,0.9822924416441906,0.05127135465847438,19.158698813155556,4.3736116109549936e-5,anc4,none,NA
10,anc5,B08_4,r,1.025142473832304,0.04437510171278327,23.101749275247027,2.0804923797185384e-5,anc5,none,NA
10,anc5,C11_4,r,0.9363443573218926,0.04954257626100626,18.899791411510954,4.6159478846582276e-5,anc5,none,NA
10,anc5,E07_4,r,0.7487895832306745,0.041709893824644906,17.95232532546609,5.6589750954762895e-5,anc5,none,NA
10,anc5,F05_4,r,0.9147234153606828,0.049809114056563665,18.364579107388156,5.17238600758667e-5,anc5,none,NA
10,cc1690,B04_6,r,0.786398121537049,0.03829197808994875,20.5368894678092,3.32031171330198e-5,cc1690,none,NA
10,cc1690,C05_6,r,1.0523414363168944,0.06004449750314212,17.526026198517616,6.223716096341296e-5,cc1690,none,NA
10,cc1690,E05_6,r,0.8588354569930018,0.04423995939545456,19.41311585112447,4.150749914934443e-5,cc1690,none,NA
10,cc1690,F07_6,r,0.7971807231312874,0.027508827129582383,28.979088035128076,8.440585708133971e-6,cc1690,none,NA
100,1,B09_19,r,1.4860014139998012,0.04552502813177014,32.641416710356275,5.252459569618892e-6,anc2,N,NA
100,1,C06_19,r,1.5717518006949396,0.04183100267680459,37.573849540223435,2.996128731601217e-6,anc2,N,NA
100,1,E02_19,r,1.2354676570434764,0.0651900497313677,18.951782705098974,4.5659653278682694e-5,anc2,N,NA
100,1,F11_19,r,1.2299042738159798,0.0641322752103675,19.17761797443849,4.356532887583842e-5,anc2,N,NA
100,10,C02_21,r,1.8296309661551968,0.04102932155755999,44.59325420695561,1.5122375198264995e-6,anc2,L,NA
100,10,D05_21,r,1.245340507349204,0.05055693543961599,24.632436608753896,1.611999886818028e-5,anc2,L,NA
100,10,D11_21,r,1.6016185078445357,0.06258731300461574,25.590146484263002,1.3850063894489025e-5,anc2,L,NA
100,10,F08_21,r,1.2231736548884116,0.04060481703094905,30.123855845874317,7.233111010895957e-6,anc2,L,NA
100,11,B07_19,r,1.5325628537033105,0.03218603949951719,47.61576377628878,1.1637837983238445e-6,anc4,N,NA
100,11,C07_19,r,1.6148303335794092,0.0393858556475026,41.000260297297956,2.1148735794135133e-6,anc4,N,NA
100,11,D11_19,r,1.4620433369273702,0.051564362815402075,28.353755522227914,9.206955475701074e-6,anc4,N,NA
100,11,G02_19,r,1.3919723037333465,0.05708113251103638,24.385856455532217,1.6778227424652557e-5,anc4,N,NA
100,14,B04_19,r,1.6980515287733189,0.05147641226318581,32.9869828552078,5.036452862895273e-6,anc2,S,NA
100,14,D06_19,r,1.458095645868843,0.0428851325200221,34.000026587025026,4.46409871031179e-6,anc2,S,NA
100,14,D09_19,r,1.608113521114706,0.042607934728866204,37.74211379518553,2.943178174359051e-6,anc2,S,NA
100,14,F08_19,r,1.5434238214908842,0.03584462381584476,43.0587256103,1.7391881630948255e-6,anc2,S,NA
100,15,B02_21,r,1.8802783813546518,0.05348603112408267,35.15456918073766,3.907374040790946e-6,anc4,S,NA
100,15,C11_21,r,1.5010358916633428,0.09616756729547149,15.608545935777522,9.838067893886254e-5,anc4,S,NA
100,15,E07_21,r,1.45938573991474,0.07203536812294987,20.25929453742587,3.5045524496485585e-5,anc4,S,NA
100,15,F02_21,r,1.3340299569984244,0.04064415608534656,32.8221836909878,5.138052930711203e-6,anc4,S,NA
100,16,B05_21,r,1.769718059351598,0.035950734496177396,49.226200358709505,1.0189951572258518e-6,anc5,B,NA
100,16,C08_21,r,1.3486384753602718,0.10603980097891672,12.718229032025569,2.2016787867760245e-4,anc5,B,NA
100,16,E04_21,r,1.4644545672737614,0.11176487042858455,13.102995258331354,1.9588026934863826e-4,anc5,B,NA
100,16,E11_21,r,1.6488701653712452,0.058500250920989934,28.185693897248385,9.42758832229849e-6,anc5,B,NA
100,17,B08_20,r,1.268400356005277,0.04518521649940337,28.07113596594198,9.581773928560944e-6,anc2,P,NA
100,17,C11_20,r,1.6367947256273079,0.026014162583655742,62.91937018398118,3.821930531182871e-7,anc2,P,NA
100,17,E07_20,r,1.2802121185079964,0.029738998741645196,43.048258942061935,1.7408771930718232e-6,anc2,P,NA
100,17,F05_20,r,1.6122647979931237,0.02407402606345538,66.9711328609284,2.9782106519126417e-7,anc2,P,NA
100,18,B11_20,r,1.431669719077278,0.0736253952984363,19.44532471810966,4.123556286581242e-5,anc5,S,NA
100,18,D02_20,r,1.3767013390058411,0.05681473059284599,24.231415420619683,1.7207633086251672e-5,anc5,S,NA
100,18,E06_20,r,1.6602402664089975,0.046767170078340733,35.500122492506854,3.757837085420594e-6,anc5,S,NA
100,18,E11_20,r,1.532693218206154,0.045856439519402686,33.423729235621174,4.779080848235912e-6,anc5,S,NA
100,19,B03_19,r,1.2619384406938394,0.08890373333864296,14.194436985981154,1.4303539437022115e-4,anc2,B,NA
100,19,D04_19,r,1.376232895337762,0.04407008337862131,31.22827981771829,6.266079663147824e-6,anc2,B,NA
100,19,D10_19,r,1.5834549766916415,0.06257925992740304,25.303191161553784,1.4485764577651316e-5,anc2,B,NA
100,19,F03_19,r,1.398284507573153,0.047130689935492305,29.66823760668436,7.686029583214705e-6,anc2,B,NA
100,2,B10_20,r,1.4780734048830884,0.050903998392268154,29.03648930469073,8.374301097980148e-6,anc3,BS,NA
100,2,C08_20,r,1.5651108426077558,0.06306203810244665,24.818589593713646,1.564433045587995e-5,anc3,BS,NA
100,2,E04_20,r,1.5993885557894552,0.06961819314380988,22.973715397720937,2.126965498955186e-5,anc3,BS,NA
100,2,F09_20,r,1.4989441582426488,0.024588057781411553,60.96228386838439,4.3363834366605036e-7,anc3,BS,NA
100,20,B06_21,r,1.7387867135960184,0.053335622820659706,32.600851394248544,5.278569044140944e-6,anc4,L,NA
100,20,D03_21,r,1.6896904864503541,0.054704681993202414,30.887493078934533,6.5462396854710485e-6,anc4,L,NA
100,20,D08_21,r,1.4621948435466314,0.04354477655808187,33.57911003622429,4.691493478903139e-6,anc4,L,NA
100,20,E09_21,r,1.455249863673605,0.03365365959387158,43.24194994646615,1.7099497919026079e-6,anc4,L,NA
100,21,C02_20,r,1.6646079432225378,0.011906065278148689,139.81176016879465,1.5697422022324368e-8,anc4,B,NA
100,21,C09_20,r,1.5782156516004218,0.019576352043620463,80.6184751931211,1.418951617121243e-7,anc4,B,NA
100,21,E09_20,r,1.3789535885030442,0.010647333640688783,129.5116350288276,2.1317855375788866e-8,anc4,B,NA
100,21,F04_20,r,1.5582557035172138,0.0067616848073984576,230.4537623244744,2.126970788492903e-9,anc4,B,NA
100,22,B05_20,r,1.4526433620193788,0.04580002707340859,31.717085225540856,5.8898676898977975e-6,cc1690,C,NA
100,22,D03_20,r,1.521849231147688,0.0662816747831867,22.960331586758986,2.1318979795611176e-5,cc1690,C,NA
100,22,E10_20,r,1.5071770336917547,0.05593701807707527,26.944179105418613,1.1280123154638973e-5,cc1690,C,NA
100,22,F06_20,r,1.513719199662289,0.05741565671834757,26.36422338749579,1.230091170606602e-5,cc1690,C,NA
100,23,B06_19,r,1.5135343239862986,0.04660922478413351,32.47284911937709,5.362026491197997e-6,anc5,L,NA
100,23,C10_19,r,1.7075754256742495,0.05007453357338778,34.100675609322984,4.411777447809751e-6,anc5,L,NA
100,23,E05_19,r,1.5879815538061346,0.07051439445614933,22.519962995550504,2.3024651004401193e-5,anc5,L,NA
100,23,F10_19,r,1.4087366623128825,0.04587017135511989,30.711388701966197,6.69714905330195e-6,anc5,L,NA
100,24,B11_19,r,1.6329001066345918,0.07428937813943325,21.98026349836732,2.5354237480803558e-5,anc4,C,NA
100,24,D02_19,r,1.686507882260221,0.03031262625243159,55.637141705098365,6.2482336306881e-7,anc4,C,NA
100,24,E06_19,r,1.690304537802325,0.06778965735894363,24.934549069221983,1.535686780684007e-5,anc4,C,NA
100,24,E11_19,r,1.5139171832142677,0.06663972148786122,22.717939832477178,2.223751727165818e-5,anc4,C,NA
100,25,B02_19,r,1.5041741931717378,0.09815900343412219,15.323853549320514,1.05791063225179e-4,anc2,BS,NA
100,25,C05_19,r,1.5025438070843928,0.04046941235307717,37.12788794597221,3.142337528480252e-6,anc2,BS,NA
100,25,E03_19,r,1.4755739158103387,0.03242802944100895,45.503039846889585,1.3950589563771657e-6,anc2,BS,NA
100,25,F02_19,r,1.4023417441691954,0.05464860380844506,25.661071764700534,1.3698340722974632e-5,anc2,BS,NA
100,26,B09_20,r,1.4332115381449144,0.03859172474500102,37.13779437470116,3.1389940974485895e-6,anc3,L,NA
100,26,C06_20,r,1.4179826166858902,0.044844510726529806,31.61998188213074,5.96230943897321e-6,anc3,L,NA
100,26,E02_20,r,1.5603759769649275,0.07077916369681188,22.04569672013816,2.505659535782894e-5,anc3,L,NA
100,26,F11_20,r,1.5119902042655904,0.06193371881490559,24.41303756979792,1.670404369606587e-5,anc3,L,NA
100,27,B07_20,r,1.432942320556749,0.09608004793224084,14.914046687063607,1.1772355965036945e-4,anc3,N,NA
100,27,C07_20,r,1.5648980382927116,0.0326454045443773,47.93624279231799,1.1330168030054177e-6,anc3,N,NA
100,27,D11_20,r,1.464280918813442,0.044545397338257686,32.87165467835772,5.1072868620467115e-6,anc3,N,NA
100,27,G02_20,r,1.393371689208245,0.0939850166046558,14.825466223721671,1.2051985090026355e-4,anc3,N,NA
100,28,B02_20,r,1.3321095657384936,0.06687902051181714,19.918197897397697,3.7487656100167545e-5,anc5,P,NA
100,28,C05_20,r,1.5942858438979355,0.0509783631122326,31.273774726505017,6.229820657499043e-6,anc5,P,NA
100,28,E03_20,r,1.50212930700233,0.04090212523170284,36.7249696316035,3.282175653817817e-6,anc5,P,NA
100,28,F02_20,r,1.5675335344825592,0.03569380353361397,43.91612490964612,1.607516618079184e-6,anc5,P,NA
100,29,B10_21,r,1.2650565340951299,0.03886828210578239,32.54727159415489,5.3133041746726896e-6,anc3,P,NA
100,29,D02_21,r,1.4024634490069152,0.06431011244198474,21.807821441334,2.6160052274578313e-5,anc3,P,NA
100,29,E06_21,r,1.564720993257832,0.09134351791477655,17.130071503461426,6.812580738774083e-5,anc3,P,NA
100,29,F04_21,r,1.3119018957575246,0.024222743485294927,54.15992191610955,6.957492254090197e-7,anc3,P,NA
100,3,B03_21,r,1.655868888590692,0.07848673492282486,21.097436276574502,2.9837028289803445e-5,cc1690,N,NA
100,3,C10_21,r,1.5859100882846293,0.06930979983195851,22.881469750737494,2.161253573786251e-5,cc1690,N,NA
100,3,D09_21,r,1.4044806433077597,0.050318635450369374,27.911739472606264,9.80158655101486e-6,cc1690,N,NA
100,3,F09_21,r,1.3380756960284776,0.037491598303257434,35.69001473890805,3.6787032288732858e-6,cc1690,N,NA
100,30,C03_21,r,1.5911029123734985,0.06296883761886501,25.268100421418854,1.4565980966865962e-5,anc5,N,NA
100,30,C09_21,r,1.4504265763536284,0.05851136885787581,24.788799248172033,1.5719262815073916e-5,anc5,N,NA
100,30,E03_21,r,1.6356212126920089,0.036555770811304227,44.7431739610924,1.4921045063899173e-6,anc5,N,NA
100,30,E08_21,r,1.4364907182358673,0.0738545398184168,19.450269702684622,4.119400992738848e-5,anc5,N,NA
100,31,B04_20,r,1.6924884964133238,0.07601885080432426,22.264063169934794,2.409434114921998e-5,cc1690,B,NA
100,31,D06_20,r,1.2796476522726021,0.077014174363869,16.615742009083274,7.685238605627427e-5,cc1690,B,NA
100,31,D09_20,r,1.4940869879570464,0.031231171758321467,47.839607156556674,1.1421859411185389e-6,cc1690,B,NA
100,31,F08_20,r,1.3461257485071607,0.09311560083708707,14.456500698119443,1.3309761718447667e-4,cc1690,B,NA
100,32,C04_19,r,1.8211379615444923,0.06404031565425695,28.43736703885899,9.099591937266053e-6,cc1690,S,NA
100,32,D07_19,r,1.6564052949340426,0.048701776717009634,34.011188227462036,4.458258378907556e-6,cc1690,S,NA
100,32,D08_19,r,1.4964160146537469,0.0448934803218867,33.33259092243304,4.831406313728042e-6,cc1690,S,NA
100,32,F07_19,r,1.6018258981939488,0.03008213805623862,53.248405921126086,7.445680029267064e-7,cc1690,S,NA
100,33,C03_19,r,1.6311845265552103,0.09564328588485745,17.05487752186758,6.932148841663947e-5,cc1690,L,NA
100,33,D05_19,r,1.4471401615217072,0.06526083033835209,22.174712672499673,2.4482397793665907e-5,cc1690,L,NA
100,33,E08_19,r,1.3991502550690842,0.07834403323292076,17.859053170128988,5.776887761001095e-5,cc1690,L,NA
100,33,G03_19,r,1.4592938200210868,0.07350261609180443,19.853631035369347,3.7973583692939384e-5,cc1690,L,NA
100,35,C04_20,r,1.4275259710589336,0.03772446744868364,37.8408515110462,2.9126506393421143e-6,anc4,BS,NA
100,35,D07_20,r,1.3136926472091808,0.04674346002465725,28.104309063047662,9.536803775444563e-6,anc4,BS,NA
100,35,D08_20,r,1.3639302884932816,0.03479044673221786,39.204161389230094,2.5289552728286936e-6,anc4,BS,NA
100,35,F07_20,r,1.3579476643972967,0.031144852825483876,43.60103006446617,1.6544086306031952e-6,anc4,BS,NA
100,4,B03_20,r,1.419315400899578,0.06134327216201599,23.137262667550104,2.0678270327471438e-5,anc3,S,NA
100,4,D04_20,r,1.50225737187609,0.03517150548713744,42.71234202429805,1.7961902681941816e-6,anc3,S,NA
100,4,D10_20,r,1.5297578784159336,0.0391727382788345,39.051594185910666,2.568621069168257e-6,anc3,S,NA
100,4,F03_20,r,1.819140071699887,0.05547068750314307,32.79461916885042,5.155295798174941e-6,anc3,S,NA
100,5,B09_21,r,1.3109001083642149,0.10279246557935921,12.752881263969257,2.178322406862906e-4,anc5,C,NA
100,5,C04_21,r,1.5522740259399685,0.06620017044178003,23.448187755122493,1.960949755034205e-5,anc5,C,NA
100,5,D06_21,r,1.2619052316044286,0.09129855605990066,13.821743585698082,1.588160986956835e-4,anc5,C,NA
100,5,E10_21,r,1.353562787706129,0.05521063293117619,24.516342520351778,1.6425808965390314e-5,anc5,C,NA
100,6,C02_19,r,1.4541276563824566,0.03183249564429192,45.6806048960602,1.3735284209650342e-6,cc1690,P,NA
100,6,C09_19,r,1.5774625267601206,0.03464373362640452,45.533848740766814,1.3912931631005852e-6,cc1690,P,NA
100,6,E09_19,r,1.2932762975669736,0.0509480408678265,25.384220384883786,1.430263130604001e-5,cc1690,P,NA
100,6,F04_19,r,1.1596070099842763,0.033995368749419615,34.11073486308554,4.406590466714948e-6,cc1690,P,NA
100,7,B08_21,r,1.6106356770290526,0.035526448976155915,45.336241686019726,1.4156694378075903e-6,anc3,B,NA
100,7,C07_21,r,1.6129455727295514,0.05430124260082549,29.703658617658064,7.64957086830911e-6,anc3,B,NA
100,7,D10_21,r,1.4685116180879607,0.05490912283660707,26.744401334871196,1.161937204640296e-5,anc3,B,NA
100,7,F03_21,r,1.4989299689272926,0.052291279331973105,28.66500854590458,8.815105666233043e-6,anc3,B,NA
100,8,B05_19,r,1.3985486696764242,0.045131981151778106,30.987974247643333,6.462035987528599e-6,anc4,P,NA
100,8,D03_19,r,1.4734420772219703,0.03131108088387304,47.0581671289692,1.2198457167806296e-6,anc4,P,NA
100,8,E10_19,r,1.4940608593861187,0.03256839299443295,45.87456493912686,1.350482270863978e-6,anc4,P,NA
100,8,F06_19,r,1.4363128692332618,0.02518923524253172,57.02090021407497,5.664023096939191e-7,anc4,P,NA
100,9,C03_20,r,1.5234623657020798,0.06384239306591755,23.86286435298718,1.828914908011285e-5,cc1690,BS,NA
100,9,D05_20,r,1.5912764179156638,0.0438478039200509,36.290903435371334,3.4416362775394067e-6,cc1690,BS,NA
100,9,E08_20,r,1.5145299081185601,0.0699757717708915,21.64363278589196,2.6957222343918138e-5,cc1690,BS,NA
100,9,G03_20,r,1.5421352459338191,0.033706503917695176,45.75185992885581,1.3650052748095606e-6,cc1690,BS,NA
100,anc2,B06_20,r,1.5775595145410262,0.0344463297169329,45.79760826493918,1.3595679255802475e-6,anc2,none,NA
100,anc2,C10_20,r,1.5970264353272983,0.049072854395517444,32.54398903425472,5.3154414873027366e-6,anc2,none,NA
100,anc2,E05_20,r,1.6528751589852662,0.031927695114563004,51.769322935915575,8.33262375713555e-7,anc2,none,NA
100,anc2,F10_20,r,1.4364614371974918,0.045601667262939294,31.50019557212355,6.053213570238205e-6,anc2,none,NA
100,anc3,B07_21,r,1.771844263873643,0.09708150733635255,18.25109964284793,5.300939214939179e-5,anc3,none,NA
100,anc3,C06_21,r,1.6117991096568975,0.06382439821959199,25.25365149721268,1.4599171957194161e-5,anc3,none,NA
100,anc3,D07_21,r,1.3722019257550246,0.046968596507398805,29.215306136279082,8.171935891050288e-6,anc3,none,NA
100,anc3,F05_21,r,1.3558100975475436,0.045372895244808156,29.881498419536797,7.469751290974049e-6,anc3,none,NA
100,anc4,B11_21,r,1.4067403018702593,0.04799136900582309,29.31236034753605,8.064656586975962e-6,anc4,none,NA
100,anc4,D04_21,r,1.3888019215829197,0.04368685976835248,31.789923307534043,5.8362490818334065e-6,anc4,none,NA
100,anc4,E02_21,r,1.649929016867504,0.060440801661893466,27.298264938596045,1.0708675168630907e-5,anc4,none,NA
100,anc4,F06_21,r,1.5008677101516297,0.023275238814783595,64.48345050699683,3.4646725636083826e-7,anc4,none,NA
100,anc5,B08_19,r,1.56568864248329,0.052221987588138334,29.981406583592378,7.371045549504523e-6,anc5,none,NA
100,anc5,C11_19,r,1.606057603515436,0.028524241045951967,56.30500741205034,5.957313463613249e-7,anc5,none,NA
100,anc5,E07_19,r,1.463732791058136,0.04358539778711454,33.58310042752139,4.689270642835349e-6,anc5,none,NA
100,anc5,F05_19,r,1.1855398466268376,0.051124739525096774,23.189161600419784,2.0494906352966363e-5,anc5,none,NA
100,cc1690,B04_21,r,1.73381349916849,0.039281526422287695,44.13813965703615,1.5754711491220196e-6,cc1690,none,NA
100,cc1690,C05_21,r,1.643125919151654,0.0578692145722959,28.393782968989495,9.155360916575366e-6,cc1690,none,NA
100,cc1690,E05_21,r,1.5707653739383025,0.036494070794456,43.04165963795208,1.7419431913724295e-6,cc1690,none,NA
100,cc1690,F07_21,r,1.4370427109970685,0.027801235361403914,51.689886881505124,8.383899579425672e-7,cc1690,none,NA
1000,1,B09_28,r,1.5590540057602356,0.03772254592501708,41.32950116514517,1.564165746628681e-7,anc2,N,NA
1000,1,C06_28,r,1.4873321660411587,0.054773452499898775,27.154252619805323,1.2671399975543556e-6,anc2,N,NA
1000,1,E02_28,r,1.3823648446582528,0.05202628454237674,26.570508673020488,1.4116793601008734e-6,anc2,N,NA
1000,1,F11_28,r,1.6217205832044157,0.030416005665854815,53.31799977355241,4.3883291587708206e-8,anc2,N,NA
1000,10,C02_30,r,1.5718692709085142,0.05459160676062138,28.79324064962954,8.659739090559207e-6,anc2,L,NA
1000,10,D05_30,r,1.1554445928313783,0.07046901238713796,16.39649192873137,8.09942408495181e-5,anc2,L,NA
1000,10,D11_30,r,1.1370519020847099,0.07995529485232065,14.221095728367608,1.4198314296454064e-4,anc2,L,NA
1000,10,F08_30,r,1.1835514823276534,0.05053934982120385,23.418415284620316,1.9708804425911328e-5,anc2,L,NA
1000,11,B07_28,r,1.5106601132046402,0.04094858503390963,36.891631590045385,2.7558252204324614e-7,anc4,N,NA
1000,11,C07_28,r,1.56031979684444,0.03637667827318913,42.893410583737925,1.299646324052448e-7,anc4,N,NA
1000,11,D11_28,r,1.3254831569405723,0.03667964917233282,36.13674576637919,3.0549349896363037e-7,anc4,N,NA
1000,11,G02_28,r,1.626890415523874,0.016836997254009663,96.6259239091125,2.250802110154101e-9,anc4,N,NA
1000,14,B04_28,r,1.3770894214150304,0.043606854456198996,31.579655047080983,5.978777195870356e-7,anc2,S,NA
1000,14,D06_28,r,1.5304112648112376,0.02731320625202519,56.031915502331856,3.42488157393775e-8,anc2,S,NA
1000,14,D09_28,r,1.4785429213984436,0.044866762585641866,32.9540808427217,4.835958707391218e-7,anc2,S,NA
1000,14,F08_28,r,1.40560739480409,0.032404486801646384,43.376937379322264,1.228965179778232e-7,anc2,S,NA
1000,15,B02_30,r,1.5386677742511867,0.05997374552287915,25.655689182597513,1.370978211845225e-5,anc4,S,NA
1000,15,C11_30,r,1.2598203654829352,0.08159594797447747,15.43974176115947,1.026933406656735e-4,anc4,S,NA
1000,15,E07_30,r,1.3042852385760615,0.05536301638536688,23.558782084727596,1.9246033721681858e-5,anc4,S,NA
1000,15,F02_30,r,1.3993330673722093,0.06049491030042488,23.13141817093299,2.0699047588528193e-5,anc4,S,NA
1000,16,B05_30,r,1.2264685279493373,0.01408854296283546,87.05432003754193,1.0437776496436236e-7,anc5,B,NA
1000,16,C08_30,r,1.4343432284269744,0.05946505001555201,24.12077729778833,1.752370890169358e-5,anc5,B,NA
1000,16,E04_30,r,1.4672711268783827,0.04503850159415333,32.57815146916114,5.2932503915160065e-6,anc5,B,NA
1000,16,E11_30,r,1.3996082334017323,0.0538610578484614,25.985531835255507,1.3030142979186947e-5,anc5,B,NA
1000,17,B08_29,r,1.3341124431194908,0.12785882919060595,10.434261376902322,0.0018789213185245205,anc2,P,NA
1000,17,C11_29,r,1.3054431271753717,0.11467201270495635,11.384147678075488,0.0014542365203276226,anc2,P,NA
1000,17,E07_29,r,1.4665369735180807,0.04773335507398279,30.723525954650967,7.57536798212045e-5,anc2,P,NA
1000,17,F05_29,r,1.380987043477146,0.0625640712606691,22.073164607900182,2.0355290609298216e-4,anc2,P,NA
1000,18,B11_29,r,1.2218676866026963,0.05836777481319085,20.933943267725187,2.384302806639423e-4,anc5,S,NA
1000,18,D02_29,r,1.5788944634714266,0.028399003274161387,55.596826699476864,1.2817849139117591e-5,anc5,S,NA
1000,18,E06_29,r,1.5932339246578215,0.04972272876443265,32.04236702707844,6.679997283790371e-5,anc5,S,NA
1000,18,E11_29,r,1.4089563425964764,0.04248539201265496,33.16331274939857,6.026668063519621e-5,anc5,S,NA
1000,19,B03_28,r,1.4351535617350584,0.04963541047333161,28.91390537620608,9.272999895869779e-7,anc2,B,NA
1000,19,D04_28,r,1.3557003989743117,0.03614927388319653,37.50283901565418,2.53910350428765e-7,anc2,B,NA
1000,19,D10_28,r,1.284320058798999,0.053461440159744945,24.023297070961775,2.3286900930833605e-6,anc2,B,NA
1000,19,F03_28,r,1.501399515982565,0.04439857981070849,33.81638607324198,4.2521388125033014e-7,anc2,B,NA
1000,2,B10_29,r,1.4011342674704694,0.11818450116612694,11.85548234874685,0.0012903270180076901,anc3,BS,NA
1000,2,C08_29,r,1.4710972321202613,0.10477461722231256,14.040587988967426,7.824208503210907e-4,anc3,BS,NA
1000,2,E04_29,r,1.5322212759073544,0.05896702568560104,25.984374454916797,1.250325794310059e-4,anc3,BS,NA
1000,2,F09_29,r,1.4242725102516387,0.06062525649027399,23.493055414621338,1.6897666054499713e-4,anc3,BS,NA
1000,20,B06_30,r,1.5146373623536955,0.0391050875404149,38.73248872767069,2.6541298483389606e-6,anc4,L,NA
1000,20,D03_30,r,1.7221485912034415,0.049819834077194494,34.56752964160857,4.1788688008239854e-6,anc4,L,NA
1000,20,D08_30,r,1.3526277300158094,0.06700732182988646,20.186267605945613,3.5551266423305244e-5,anc4,L,NA
1000,20,E09_30,r,1.0938842198828,0.08394295875139629,13.031280242604083,2.0014403548670212e-4,anc4,L,NA
1000,21,C02_29,r,1.2423517993307025,0.03475471740601688,35.746278262519304,4.8145537911682096e-5,anc4,B,NA
1000,21,C09_29,r,1.2608515155887656,0.04718706746728263,26.720277043344193,1.1501709636584209e-4,anc4,B,NA
1000,21,E09_29,r,1.2942214705584791,0.016265170102384468,79.57011592327257,4.37495803357341e-6,anc4,B,NA
1000,21,F04_29,r,1.2938819205114556,0.05095626146289491,25.392010390197647,1.3395529786066522e-4,anc4,B,NA
1000,22,B05_29,r,1.706947255305862,0.07463417046202883,22.870854526001533,1.8308073609767312e-4,cc1690,C,NA
1000,22,D03_29,r,1.7481789197473547,0.058769441549829174,29.74639325550025,8.344564833445701e-5,cc1690,C,NA
1000,22,E10_29,r,1.537508252881374,0.041676154517124205,36.8917974965668,4.380601377630268e-5,cc1690,C,NA
1000,22,F06_29,r,1.6045173436197158,0.016318273884976867,98.32641337739076,2.3189877934052716e-6,cc1690,C,NA
1000,23,B06_28,r,1.4672140681731631,0.03701568513319829,39.63763099057868,1.9266743902180008e-7,anc5,L,NA
1000,23,C10_28,r,1.9776198484817422,0.02306342430933008,85.74701752686896,4.088613809028363e-9,anc5,L,NA
1000,23,E05_28,r,1.423330807085184,0.042567179317123095,33.437282665159685,4.497758377945671e-7,anc5,L,NA
1000,23,F10_28,r,1.6198212051852008,0.023749785628718732,68.2036137297374,1.2831196195308565e-8,anc5,L,NA
1000,24,B11_28,r,1.6539218249431316,0.028376585093688036,58.284737909179306,2.8129425226306974e-8,anc4,C,NA
1000,24,D02_28,r,1.3022033186666042,0.08045121718228831,16.186247570574853,1.640493564960255e-5,anc4,C,NA
1000,24,E06_28,r,1.5440218673179316,0.0391393189937474,39.44937998447527,1.972957003186433e-7,anc4,C,NA
1000,24,E11_28,r,1.5324739782013095,0.03366871718967685,45.51625681394183,9.665576484161204e-8,anc4,C,NA
1000,25,B02_28,r,1.5566701189251635,0.02885943428120959,53.939730895512156,4.14154146141849e-8,anc2,BS,NA
1000,25,C05_28,r,1.6545364035523227,0.028105360531114267,58.86906882837012,2.676247563371909e-8,anc2,BS,NA
1000,25,E03_28,r,1.4298754568512986,0.03972894599213357,35.99077249958802,3.117184277170438e-7,anc2,BS,NA
1000,25,F02_28,r,1.3861727964059436,0.0480542788389772,28.845980626424634,9.38212905747716e-7,anc2,BS,NA
1000,26,B09_29,r,1.6853736882401589,0.07384598151248221,22.822821956199196,1.8423378351053814e-4,anc3,L,NA
1000,26,C06_29,r,1.5028981179529228,0.06752539551579195,22.256783636334937,1.9858037581393977e-4,anc3,L,NA
1000,26,E02_29,r,1.3430659314121303,0.0625096235466147,21.4857465972512,2.206190238221913e-4,anc3,L,NA
1000,26,F11_29,r,1.2120071364463376,0.06067883860712677,19.974132074175635,2.742597259995707e-4,anc3,L,NA
1000,27,B07_29,r,1.7389140774269445,0.09292797442218899,18.712493070458375,3.331414733838016e-4,anc3,N,NA
1000,27,C07_29,r,1.7955826902552767,0.08934817418586646,20.096467629209943,2.693108423869636e-4,anc3,N,NA
1000,27,D11_29,r,1.6844073886702786,0.05697385405658545,29.564568108686384,8.499048177919987e-5,anc3,N,NA
1000,27,G02_29,r,1.5064181106744605,0.046583282294161574,32.33817018650196,6.498773286407164e-5,anc3,N,NA
1000,28,B02_29,r,1.2833090950055668,0.0797823272460905,16.085129869014338,5.226212013439716e-4,anc5,P,NA
1000,28,C05_29,r,1.3292620282684626,0.056426233095172154,23.55751846887321,1.6759922830007553e-4,anc5,P,NA
1000,28,E03_29,r,1.5244478360094846,0.050638558577756454,30.104487150215117,8.051088360503037e-5,anc5,P,NA
1000,28,F02_29,r,1.3069115946811087,0.06722730858414676,19.440189146428192,2.973361318093222e-4,anc5,P,NA
1000,29,B10_30,r,1.3133391016786842,0.03513069387607589,37.38437693008598,3.0571860278387028e-6,anc3,P,NA
